timestamp_ms,ax_slav,ay_slav,az_slav,gx_slav,gy_slav,gz_slav,angle_x_slav,angle_y_slav,angle_z_slav,flex_slav_0,flex_slav_1,flex_slav_2,flex_slav_3,flex_slav_4,ax,ay,az,gx,gy,gz,angle_x,angle_y,angle_z,flex_0,flex_1,flex_2,flex_3,flex_4,Label
493811,-0.2203,-6.9704,-7.0015,0.3044,-0.4342,0.2395,-42.8935,-0.1803,137.1059,0.00,11.75,0.00,0.00,0.00,0.9481,4.6575,-8.6763,-0.2766,-0.0682,0.0050,28.2469,6.0035,151.0078,0.00,7.78,36.10,18.44,34.02,nothing
493877,-0.2915,-6.9560,-6.9686,-0.0320,-0.3835,0.1166,-43.9164,-0.9404,136.0682,0.00,11.75,0.00,0.00,0.00,1.0098,4.7826,-8.6248,-0.2564,-0.0224,0.0339,28.5455,5.9249,150.7331,0.00,7.78,36.10,18.44,34.02,nothing
493943,-0.4585,-6.4831,-7.2080,0.1281,-0.3028,0.1806,-42.9259,-1.8192,137.0163,0.00,11.75,0.00,0.00,0.00,0.8691,4.7155,-8.6835,-0.3326,-0.0108,0.0102,28.4660,5.4756,150.9158,0.00,7.78,36.10,18.44,38.67,nothing
494009,-0.6943,-6.8872,-6.9572,0.2084,-0.2800,0.2011,-43.7606,-2.9415,136.0884,0.00,11.75,0.00,0.00,0.00,0.9499,4.7389,-8.6512,-0.1603,0.0481,0.0104,28.5172,5.4882,150.8625,0.00,7.78,36.10,18.44,34.02,nothing
494075,-0.5429,-7.0913,-6.8542,0.0997,-0.0409,-0.0297,-44.8277,-3.0472,135.0104,0.00,11.75,0.00,0.00,0.00,0.9224,4.9179,-8.5680,-0.2718,0.0468,-0.0026,29.1153,5.4114,150.2891,0.00,7.78,36.10,13.09,34.02,nothing
494141,-0.6405,-6.7160,-6.9853,-0.0758,-0.0693,0.0872,-44.2950,-3.4123,135.5020,0.00,11.75,0.00,0.00,0.00,0.9583,4.8371,-8.6075,-0.2765,0.0605,0.0202,29.1496,5.4776,150.2408,0.00,7.78,36.10,18.44,34.02,nothing
494207,-0.5746,-6.8321,-6.9123,-0.0185,-0.1947,0.1296,-44.4308,-3.3980,135.3679,0.00,11.75,0.00,0.00,0.00,0.9188,4.7574,-8.6464,-0.2244,0.0851,0.0170,28.9174,5.3984,150.4874,0.00,7.78,36.10,13.09,34.02,nothing
494273,-0.6471,-7.0476,-6.8303,-0.2432,0.0691,-0.0293,-45.1032,-3.5861,134.6726,0.00,11.75,0.00,0.00,0.00,0.9404,4.7497,-8.6266,-0.1801,0.0964,-0.0029,28.8057,5.4265,150.5915,0.00,7.78,36.10,13.09,34.02,nothing
494339,-0.7692,-6.7555,-7.0260,0.0751,0.1317,-0.1748,-44.4061,-4.0490,135.3082,0.00,11.75,0.00,0.00,0.00,0.9715,4.8436,-8.6200,-0.1775,0.1058,0.0116,28.9920,5.5191,150.3871,0.00,7.78,36.10,18.44,34.02,nothing
494405,-0.5543,-6.5406,-7.0853,-0.0297,0.1501,-0.0434,-43.5222,-3.6723,136.2425,0.00,11.75,0.00,0.00,0.00,0.9661,4.7856,-8.6087,-0.1106,0.1017,-0.0237,28.9550,5.5605,150.4144,0.00,7.78,36.10,18.44,34.02,nothing
494471,-0.5680,-6.9758,-6.8926,-0.0538,0.0712,-0.0432,-44.3892,-3.4932,135.3981,0.00,11.75,0.00,0.00,0.00,1.0038,4.8682,-8.5674,-0.0813,0.0956,-0.0304,29.1970,5.6886,150.1466,0.00,7.78,36.10,18.44,38.67,nothing
494537,-0.4723,-6.6866,-7.0314,-0.2836,0.0547,0.0314,-43.9450,-3.1410,135.8829,0.00,11.75,0.00,0.00,0.00,0.9003,4.8718,-8.6332,-0.2346,0.0878,-0.0100,29.2509,5.4383,150.1494,0.00,7.78,36.10,18.44,34.02,nothing
494603,-0.5327,-6.8141,-6.9919,-0.1481,0.0132,0.0109,-44.0624,-3.1321,135.7665,0.00,11.75,0.00,0.00,0.00,0.9625,4.5719,-8.7266,-0.3166,0.0500,-0.0059,28.3809,5.5097,150.9921,0.00,7.78,36.10,18.44,34.02,nothing
494669,-0.5680,-6.5394,-7.1015,-0.1738,-0.0902,0.0851,-43.3095,-3.2495,136.5061,0.00,11.75,0.00,0.00,0.00,0.9038,4.5240,-8.7763,-0.1489,0.0676,-0.0131,27.7642,5.3703,151.6313,0.00,7.78,36.10,13.09,34.02,nothing
494735,-0.5495,-6.6513,-7.0907,0.1213,-0.3185,0.2128,-43.1962,-3.2422,136.6202,0.00,11.75,0.00,0.00,0.00,0.9368,4.7586,-8.6039,-0.1446,0.0909,-0.0202,28.2829,5.4065,151.1118,0.00,7.78,36.10,18.44,34.02,nothing
494801,-0.6058,-7.1027,-6.7621,-0.0211,-0.7414,0.4861,-44.7529,-3.3904,135.0467,0.00,11.75,0.00,0.00,0.00,0.8997,4.6736,-8.7044,-0.2608,0.0536,-0.0019,28.1943,5.3047,151.2216,0.00,7.78,36.10,18.44,43.32,nothing
494867,-1.5264,-6.5238,-7.1122,0.2087,-0.3156,0.2048,-43.3788,-6.1899,135.9544,0.00,11.75,0.00,0.00,0.00,0.9469,4.7293,-8.6242,-0.2170,0.0262,-0.0091,28.3943,5.4018,151.0029,0.00,7.78,36.10,13.09,34.02,nothing
494933,-1.1493,-6.6932,-6.9464,-0.1823,0.0826,0.0048,-43.4651,-6.4914,135.8020,4.02,11.75,0.00,0.00,0.00,0.9607,4.7287,-8.6380,-0.2275,0.0893,0.0174,28.4720,5.4869,150.9073,0.00,7.78,36.10,13.09,34.02,nothing
494999,-1.2881,-6.6573,-6.9973,0.3434,0.3302,-0.2433,-43.2834,-7.0443,135.8540,4.02,11.75,0.00,0.00,0.00,0.9140,4.7610,-8.6194,-0.1940,0.0887,0.0142,28.6256,5.3951,150.7762,0.00,7.78,36.10,13.09,34.02,nothing
495066,-1.2325,-7.0278,-6.7483,0.1037,0.6101,-0.3754,-44.4935,-7.1288,134.6241,4.02,11.75,0.00,0.00,0.00,0.9505,4.7329,-8.6170,-0.1445,0.0912,0.0050,28.6287,5.4587,150.7590,0.00,7.78,36.10,18.44,34.02,nothing
495132,-0.7374,-6.5897,-7.0590,-0.1775,0.6688,-0.3767,-43.7064,-5.7552,135.7171,0.00,11.75,0.00,0.00,0.00,0.8667,4.8796,-8.6069,-0.2104,0.0769,0.0207,29.0289,5.2322,150.4130,0.00,7.78,36.10,13.09,34.02,nothing
495198,-0.0952,-7.0997,-6.8477,-0.3239,1.1295,-0.5026,-44.9337,-3.1363,134.8948,0.00,11.75,0.00,0.00,0.00,0.8985,4.5893,-8.7697,-0.2500,0.0699,0.0112,28.2636,5.2099,151.1736,0.00,7.78,48.48,13.09,34.02,nothing
495264,-0.1437,-6.6166,-7.1559,-0.1272,0.7115,-0.3482,-43.8566,-1.9929,136.0741,0.00,11.75,0.00,0.00,0.00,0.9906,4.6593,-8.7200,-0.2221,0.0902,0.0252,28.1141,5.4661,151.2650,0.00,7.78,36.10,18.44,34.02,nothing
495330,0.1640,-6.6597,-7.1009,-0.0802,0.3131,-0.1189,-43.5250,-0.5158,136.4703,0.00,11.75,0.00,0.00,0.00,0.9631,4.8987,-8.6236,-0.1408,0.1102,0.0405,28.7816,5.5067,150.5974,0.00,7.78,36.10,18.44,34.02,nothing
495396,-0.0132,-6.6489,-7.1649,-0.0931,0.1513,0.0326,-43.1928,-0.2962,136.8056,0.00,7.32,0.00,0.00,0.00,0.9302,4.7341,-8.6518,-0.2301,0.0769,0.0202,28.6653,5.4475,150.7254,0.00,7.78,36.10,18.44,38.67,nothing
495463,0.1161,-6.9560,-6.9578,0.3209,0.0016,-0.0218,-44.0964,0.1920,135.9030,0.00,11.75,0.00,0.00,0.00,0.9308,4.6252,-8.6673,-0.2683,0.0515,0.0115,28.3085,5.4300,151.0813,0.00,7.78,36.10,18.44,34.02,nothing
495529,0.1395,-6.6789,-7.1236,-0.1239,0.0120,-0.0639,-43.6243,0.5046,136.3713,0.00,16.17,0.00,0.00,0.00,0.9655,4.7012,-8.6284,-0.5159,0.0383,0.0101,28.3713,5.5208,150.9990,8.13,7.78,36.10,13.09,38.67,nothing
495595,0.2370,-6.8608,-6.9985,-0.3831,0.0578,-0.0575,-44.0215,0.9456,135.9629,0.00,11.75,0.00,0.00,0.00,0.9254,4.7341,-8.6877,-0.2545,0.0965,0.0018,28.4115,5.4319,150.9793,0.00,7.78,48.48,18.44,34.02,nothing
495661,0.0527,-6.7010,-7.1667,-0.1333,0.0232,-0.0534,-43.5491,0.6263,136.4440,0.00,11.75,0.00,0.00,0.00,0.9236,4.7179,-8.6428,-0.2104,0.0694,-0.0100,28.4521,5.3953,150.9473,0.00,7.78,36.10,18.44,34.02,nothing
495727,0.0395,-6.5220,-7.2295,-0.0034,-0.1386,0.0153,-42.8045,0.4301,137.1923,0.00,11.75,0.00,0.00,0.00,0.9936,4.8580,-8.5901,-0.2022,0.0738,-0.0179,28.8900,5.5727,150.4757,0.00,7.78,36.10,18.44,34.02,nothing
495793,0.0850,-6.6579,-7.0979,-0.0116,0.0087,-0.0222,-42.9850,0.4652,137.0112,0.00,11.75,0.00,0.00,0.00,0.9308,4.9149,-8.5817,-0.2555,0.0650,-0.0097,29.2736,5.4747,150.1190,0.00,7.78,36.10,18.44,34.02,nothing
495859,0.1071,-6.6352,-7.1847,0.1669,-0.0082,0.0260,-42.8523,0.5466,137.1425,0.00,7.32,0.00,0.00,0.00,0.8673,4.7574,-8.6099,-0.1984,0.0693,0.0072,29.0381,5.2573,150.3986,0.00,7.78,36.10,18.44,38.67,nothing
495925,-0.1514,-6.9524,-7.0057,-0.0248,0.0046,0.0076,-43.8229,-0.1701,136.1766,0.00,7.32,0.00,0.00,0.00,0.9362,4.8041,-8.6476,-0.0942,0.0976,0.0110,28.9753,5.3318,150.4446,0.00,7.78,36.10,18.44,34.02,nothing
495991,0.1634,-6.8878,-7.0033,-0.2975,0.0732,-0.0532,-44.1722,0.3917,135.8251,0.00,11.75,0.00,0.00,0.00,0.9080,4.7060,-8.6404,-0.1027,0.1129,0.0215,28.7096,5.3025,150.7134,0.00,0.00,36.10,18.44,34.02,nothing
496057,-0.1275,-6.9877,-7.1871,-0.7932,0.5609,-0.1693,-44.1838,-0.1743,135.8157,0.00,7.32,0.00,0.00,0.00,1.0104,4.8041,-8.6009,-0.1521,0.1046,0.0065,28.8649,5.5792,150.4990,0.00,7.78,36.10,13.09,34.02,nothing
496123,0.7566,-6.1856,-7.3463,0.2361,0.5058,-0.2155,-42.1383,2.1320,137.7821,0.00,7.32,0.00,0.00,0.00,0.9128,4.6341,-8.6919,-0.2233,0.0750,-0.0255,28.4000,5.4372,150.9894,0.00,7.78,36.10,18.44,34.02,nothing
496189,0.3346,-7.0314,-6.8908,-0.5180,0.3486,-0.2892,-43.8493,2.0398,136.0780,0.00,11.75,0.00,0.00,0.00,0.9475,4.6725,-8.5859,-0.1561,0.0908,-0.0551,28.4048,5.4867,150.9736,0.00,7.78,36.10,18.44,34.02,nothing
496255,0.7763,-6.4927,-7.2349,-1.0020,0.5251,-0.2770,-42.8103,3.3001,136.9994,0.00,7.32,0.00,0.00,0.00,0.9769,4.8628,-8.5674,-0.3281,0.0833,-0.0784,28.9138,5.5753,150.4517,0.00,7.78,36.10,18.44,38.67,nothing
496321,0.9457,-5.3458,-8.0699,-0.3209,0.2709,-0.1785,-38.0929,4.4522,141.5521,0.00,7.32,0.00,0.00,0.00,0.9829,4.6701,-8.6901,-0.1994,0.0973,-0.1922,28.5072,5.6326,150.8396,0.00,7.78,36.10,18.44,34.02,nothing
496387,0.9972,-6.3024,-7.4642,-0.0124,0.3112,-0.1421,-39.0185,5.1448,140.5113,0.00,7.32,0.00,0.00,0.00,0.8434,5.1004,-8.4345,-0.4523,0.0893,-0.0967,29.7717,5.2629,149.6722,0.00,7.78,23.72,13.09,34.02,nothing
496453,1.1044,-6.2072,-7.5324,-0.1391,0.1123,-0.0391,-39.1086,5.8020,140.2945,0.00,7.32,0.00,0.00,0.00,0.9254,4.7120,-8.6889,-0.4780,0.0484,-0.1099,29.0524,5.3062,150.3739,0.00,7.78,36.10,18.44,34.02,nothing
496519,1.3330,-5.5901,-7.5091,0.3151,-0.5494,0.2367,-37.7068,6.9348,141.4333,0.00,2.90,0.00,0.00,0.00,0.8829,4.7347,-8.6691,-0.2968,0.0716,-0.1193,28.7848,5.2069,150.6595,0.00,0.00,36.10,18.44,38.67,nothing
496585,0.9439,-6.4095,-7.1936,0.6741,-0.9090,0.4811,-39.5902,6.2662,139.7164,0.00,2.90,0.00,0.00,0.00,0.7644,4.9514,-8.5075,-0.2774,0.0998,-0.0678,29.4414,4.8247,150.0874,0.00,7.78,36.10,18.44,34.02,nothing
496651,0.0844,-6.7746,-7.4289,0.3776,-0.4905,0.3170,-41.0650,3.3142,138.7417,0.00,7.32,0.00,4.11,0.00,0.8003,5.0011,-8.4871,-0.2082,0.0761,0.0521,29.9195,4.7348,149.6310,0.00,7.78,60.86,18.44,34.02,nothing
496717,0.5896,-6.2946,-7.3122,-0.2228,-0.4586,0.4166,-40.8501,3.4048,138.9458,0.00,7.32,0.00,0.00,0.00,0.8494,4.8556,-8.5668,-0.2423,0.0267,0.0852,29.6720,4.8324,149.8576,0.00,7.78,36.10,13.09,34.02,nothing
496783,0.1921,-7.0751,-6.9530,0.2777,0.1879,0.0161,-43.1984,2.2490,136.7132,0.00,7.32,0.00,0.00,0.00,0.8643,4.8023,-8.6278,-0.1929,-0.0065,0.0758,29.3253,4.9177,150.1842,0.00,7.78,36.10,18.44,34.02,nothing
496849,0.4848,-6.3335,-7.2541,0.1074,-0.3587,0.2638,-42.1403,2.5631,137.7446,0.00,7.32,0.00,0.00,0.00,0.8925,4.8353,-8.5494,-0.1865,-0.0311,0.0491,29.3418,5.0545,150.1404,0.00,7.78,36.10,18.44,38.67,nothing
496915,0.0395,-6.9859,-7.0063,0.4163,-0.3919,0.2075,-43.5504,1.3867,136.4160,0.00,7.32,0.00,0.00,0.00,0.7835,4.9179,-8.5416,-0.2024,0.0545,0.0579,29.5851,4.7998,149.9500,0.00,7.78,36.10,18.44,34.02,nothing
496981,-0.2622,-6.6459,-7.1410,0.0187,-0.0995,0.0196,-43.2558,-0.0727,136.7441,0.00,7.32,0.00,0.00,0.00,0.8769,4.8389,-8.5961,-0.1910,0.0938,0.0296,29.4170,4.9401,150.0890,0.00,7.78,36.10,13.09,34.02,nothing
497047,-0.0634,-6.6591,-7.1805,0.0072,0.0758,-0.0285,-43.0487,-0.2220,136.9505,0.00,7.32,0.00,0.00,0.00,0.8033,4.7341,-8.6542,-0.2335,0.0590,-0.0203,28.9969,4.7979,150.5328,0.00,7.78,36.10,18.44,34.02,nothing
497113,-0.0922,-6.9237,-6.9722,0.0200,0.0206,0.0056,-43.9251,-0.3801,136.0724,0.00,7.32,0.00,0.00,0.00,0.8835,4.9376,-8.5326,-0.1576,0.0791,-0.0059,29.4610,4.9597,150.0415,0.00,7.78,36.10,18.44,34.02,nothing
497179,-0.0389,-6.5909,-7.1224,0.0487,-0.0196,0.0180,-43.3555,-0.3053,136.6429,0.00,7.32,0.00,0.00,0.00,0.7835,4.8700,-8.5285,-0.2495,0.0702,0.0168,29.5425,4.7610,149.9996,0.00,7.78,36.10,18.44,34.02,nothing
497245,-0.1694,-6.7501,-7.0967,0.0034,0.0168,-0.0185,-43.4580,-0.6488,136.5347,0.00,7.32,0.00,0.00,0.00,0.8003,4.8407,-8.5841,-0.2461,0.0439,-0.0008,29.4277,4.7018,150.1246,0.00,7.78,36.10,18.44,34.02,nothing
497311,-0.0754,-6.7100,-7.0877,0.1500,-0.0352,0.0451,-43.4443,-0.5459,136.5505,0.00,7.32,0.00,0.00,0.00,0.7452,4.8472,-8.6003,-0.2525,0.0468,-0.0095,29.3713,4.5092,150.2162,0.00,7.78,36.10,13.09,34.02,nothing
497377,-0.1299,-6.9201,-6.9147,0.3200,0.0052,0.0046,-44.2315,-0.6534,135.7610,0.00,7.32,0.00,0.00,0.00,0.8039,4.9909,-8.5123,-0.2514,0.0740,-0.0151,29.8224,4.5835,149.7554,0.00,7.78,36.10,18.44,34.02,nothing
497444,-0.1006,-6.9416,-6.8363,0.1012,0.0626,-0.0080,-44.8323,-0.6225,135.1609,0.00,7.32,0.00,0.00,0.00,0.7662,4.9729,-8.5332,-0.2759,0.0349,0.0065,29.9775,4.5096,149.6149,0.00,7.78,36.10,18.44,34.02,nothing
497510,-0.0287,-6.9398,-6.8662,-0.0158,0.0016,-0.0060,-45.0693,-0.3955,134.9280,0.00,7.32,0.00,0.00,0.00,0.7015,4.8077,-8.6128,-0.2004,0.0915,-0.0161,29.5343,4.2891,150.0936,0.00,7.78,36.10,18.44,34.02,nothing
497576,-0.0838,-6.8249,-6.9321,0.0579,0.0611,-0.0338,-44.8109,-0.4445,135.1856,0.00,7.32,0.00,0.00,0.00,0.7817,4.9125,-8.5572,-0.2581,0.0932,0.0019,29.6454,4.4096,149.9622,0.00,16.13,36.10,18.44,34.02,nothing
497642,-0.0359,-7.0117,-6.7926,0.0108,0.0256,0.0082,-45.3605,-0.3275,134.6376,0.00,7.32,0.00,0.00,0.00,0.7596,4.8867,-8.5781,-0.2754,0.0823,0.0101,29.6092,4.4046,149.9991,0.00,7.78,36.10,18.44,34.02,nothing
497708,-0.0341,-6.9853,-6.7842,0.0318,0.0454,-0.0301,-45.5983,-0.2642,134.4005,0.00,7.32,0.00,0.00,0.00,0.9056,4.9011,-8.6063,-0.2198,0.0897,0.0149,29.5679,4.8156,149.9639,0.00,7.78,36.10,13.09,38.67,nothing
497774,-0.0778,-6.9638,-6.8566,-0.0459,0.0188,-0.0134,-45.5203,-0.3603,134.4774,0.00,7.32,0.00,0.00,0.00,0.7297,4.8867,-8.5380,-0.2252,0.0803,0.0318,29.6316,4.5296,149.9544,0.00,7.78,36.10,23.79,34.02,nothing
497840,-0.0209,-7.0069,-6.8261,-0.0544,0.0025,0.0034,-45.6347,-0.2414,134.3643,0.00,7.32,0.00,0.00,0.00,0.6985,4.7850,-8.6344,-0.1877,0.0971,0.0147,29.2736,4.2886,150.3523,0.00,7.78,36.10,13.09,38.67,nothing
497906,-0.0048,-6.9805,-6.8207,-0.0353,0.0119,-0.0194,-45.6492,-0.1348,134.3505,0.00,7.32,0.00,0.00,0.00,0.7746,4.8239,-8.6140,-0.1502,0.1358,0.0018,29.2122,4.3873,150.3959,0.00,7.78,36.10,18.44,34.02,nothing
497972,-0.0503,-6.8267,-6.9614,-0.1509,-0.0053,-0.0031,-45.0449,-0.2151,134.9543,0.00,7.32,0.00,0.00,0.00,0.7542,4.8963,-8.5578,-0.1678,0.0823,0.0320,29.4462,4.3808,150.1649,0.00,7.78,36.10,13.09,34.02,nothing
498038,-0.0844,-7.0021,-6.8501,-0.1189,-0.0106,0.0229,-45.3365,-0.3546,134.6613,0.00,7.32,0.00,0.00,0.00,0.7171,4.8957,-8.5698,-0.1823,0.0648,-0.0127,29.5494,4.2682,150.0822,0.00,7.78,36.10,18.44,34.02,nothing
498104,-0.0449,-6.9345,-6.8914,-0.0119,-0.0293,-0.0300,-45.2573,-0.3089,134.7411,0.00,7.32,0.00,0.00,0.00,0.7530,4.9448,-8.5763,-0.2176,0.0977,0.0140,29.7105,4.3091,149.9152,0.00,7.78,36.10,18.44,38.67,nothing
498170,-0.0515,-6.9129,-6.9033,-0.1325,0.0303,-0.0256,-45.1481,-0.3054,134.8502,0.00,7.32,0.00,0.00,0.00,0.8093,4.9412,-8.5273,-0.2511,0.0776,0.0075,29.8449,4.5014,149.7479,0.00,7.78,36.10,18.44,34.02,nothing
498236,-0.0611,-6.8806,-6.9351,0.0262,-0.0248,-0.0155,-44.9606,-0.3317,135.0375,0.00,7.32,0.00,0.00,0.00,0.7315,4.8418,-8.6123,-0.2506,0.0871,0.0080,29.5510,4.3678,150.0633,0.00,7.78,36.10,18.44,38.67,nothing
498302,-0.0551,-6.8207,-6.9835,-0.0762,0.0104,0.0065,-44.6421,-0.3275,135.3560,0.00,7.32,0.00,0.00,0.00,0.7769,4.8640,-8.6158,-0.1828,0.0926,-0.0132,29.4490,4.4290,150.1536,0.00,7.78,36.10,13.09,38.67,nothing
498368,-0.0281,-6.8429,-6.9584,-0.1242,0.0008,0.0101,-44.5812,-0.2464,135.4177,0.00,11.75,0.00,0.00,0.00,0.7039,4.9268,-8.6117,-0.1804,0.0968,-0.0045,29.5710,4.2434,150.0649,0.00,7.78,36.10,18.44,34.02,nothing
498434,-0.0575,-6.9668,-6.8758,-0.0292,0.0070,-0.0119,-44.9790,-0.2914,135.0196,0.00,11.75,0.00,0.00,0.00,0.7614,4.9502,-8.5823,-0.1362,0.1073,-0.0027,29.7250,4.3189,149.8991,0.00,7.78,36.10,13.09,34.02,nothing
498500,-0.0838,-6.9512,-6.8902,-0.0288,0.0004,-0.0053,-45.1150,-0.3911,134.8824,0.00,16.17,0.00,0.00,0.00,0.7440,4.8909,-8.5578,-0.1949,0.0897,-0.0157,29.6905,4.3178,149.9335,0.00,7.78,36.10,18.44,34.02,nothing
498566,-0.0760,-6.8722,-6.9608,0.0093,-0.0165,0.0052,-44.8732,-0.4182,135.1238,0.00,11.75,0.00,0.00,0.00,0.7692,4.9035,-8.5662,-0.1635,0.0822,-0.0044,29.6897,4.3868,149.9223,0.00,7.78,36.10,18.44,38.67,nothing
498632,-0.0467,-6.8519,-6.9225,-0.1371,0.0154,0.0040,-44.7896,-0.3466,135.2083,0.00,11.75,0.00,0.00,0.00,0.7889,4.9484,-8.5069,-0.2752,0.0622,-0.0138,29.8845,4.4849,149.7117,0.00,7.78,48.48,18.44,34.02,nothing
498698,-0.1329,-6.9003,-6.9416,-0.0185,0.0121,-0.0219,-44.8071,-0.5625,135.1874,0.00,11.75,0.00,0.00,0.00,0.7207,4.8275,-8.5907,-0.2397,0.0919,0.0132,29.5664,4.3340,150.0539,0.00,0.00,48.48,13.09,34.02,nothing
498764,-0.0808,-6.8225,-6.9871,0.0045,0.0269,-0.0093,-44.5613,-0.5183,135.4341,0.00,11.75,0.00,0.00,0.00,0.7195,4.7473,-8.6476,-0.2215,0.0851,0.0011,29.1242,4.2528,150.5067,0.00,7.78,36.10,18.44,34.02,nothing
498830,-0.0808,-6.9213,-6.9440,-0.1234,0.0517,-0.0292,-44.7330,-0.4952,135.2627,0.00,11.75,0.00,0.00,0.00,0.7668,4.8766,-8.5985,-0.1279,0.0961,-0.0014,29.2935,4.3443,150.3229,0.00,16.13,36.10,18.44,34.02,nothing
498896,-0.0413,-6.9057,-6.8746,0.0102,0.0394,-0.0461,-44.9306,-0.3693,135.0670,0.00,7.32,0.00,0.00,0.00,0.7207,4.9101,-8.7230,-0.2166,0.0845,0.0052,29.2925,4.2304,150.3435,0.00,7.78,36.10,13.09,34.02,nothing
498962,-0.0180,-6.8728,-6.9339,-0.0578,0.0296,-0.0270,-44.8388,-0.2374,135.1603,0.00,11.75,0.00,0.00,0.00,0.7494,4.8125,-8.6236,-0.2868,0.0973,-0.0030,29.1829,4.2848,150.4429,0.00,7.78,36.10,13.09,34.02,nothing
499028,-0.0413,-6.9339,-6.9225,0.0215,0.0345,-0.0474,-44.9428,-0.2394,135.0562,0.00,11.75,0.00,0.00,0.00,0.7686,4.7299,-8.6380,-0.2262,0.0844,0.0110,28.8967,4.3734,150.7112,0.00,0.00,36.10,18.44,34.02,nothing
499094,-0.1119,-6.9069,-6.9758,0.0260,0.0100,-0.0391,-44.8277,-0.4467,135.1688,0.00,11.75,0.00,0.00,0.00,0.8117,4.7976,-8.5428,-0.1913,0.0828,-0.0249,29.0521,4.5539,150.5244,0.00,0.00,36.10,13.09,34.02,nothing
499160,0.0599,-6.9500,-6.8405,-0.0973,0.0285,-0.0020,-45.1415,-0.0485,134.8585,0.00,11.75,0.00,0.00,0.00,0.7536,4.8257,-8.5596,-0.1611,0.0939,0.0124,29.1853,4.4698,150.4077,0.00,7.78,36.10,18.44,34.02,nothing
499226,-0.0024,-6.9434,-6.9201,0.0083,0.0308,-0.0078,-45.1189,-0.0312,134.8810,0.00,7.32,0.00,0.00,0.00,0.7488,4.8897,-8.6075,-0.2597,0.0911,-0.0027,29.3469,4.3976,150.2604,0.00,7.78,23.72,18.44,34.02,nothing
499292,-0.0186,-6.8507,-6.9692,-0.0751,-0.0004,0.0038,-44.8140,-0.0700,135.1859,0.00,11.75,0.00,0.00,0.00,0.7734,4.7826,-8.6242,-0.2472,0.0896,-0.0139,29.1302,4.4408,150.4676,0.00,7.78,36.10,18.44,34.02,nothing
499358,-0.0718,-6.8967,-6.9231,-0.0191,-0.0064,-0.0387,-44.8519,-0.2455,135.1470,0.00,7.32,0.00,0.00,0.00,0.7931,4.8203,-8.5470,-0.2117,0.0943,0.0044,29.2234,4.5307,150.3589,0.00,7.78,36.10,18.44,34.02,nothing
499424,0.0311,-6.6962,-7.0224,-0.1546,0.0544,0.0151,-44.2474,-0.0317,135.7526,0.00,7.32,0.00,0.00,0.00,0.7716,4.9418,-8.5368,-0.2181,0.0832,0.0140,29.5946,4.5017,149.9962,0.00,7.78,36.10,13.09,34.02,nothing
499490,-0.0090,-6.9740,-6.8848,0.0184,0.0224,-0.0130,-44.8098,-0.0421,135.1902,0.00,11.75,0.00,0.00,0.00,0.7506,4.8909,-8.5931,-0.2558,0.0793,0.0048,29.5741,4.4213,150.0309,0.00,7.78,36.10,18.44,34.02,nothing
499556,0.0221,-6.8351,-6.9518,-0.0513,-0.0060,-0.0131,-44.6625,0.0439,135.3375,0.00,11.75,0.00,0.00,0.00,0.7428,4.8017,-8.5518,-0.2259,0.0796,0.0215,29.3986,4.3765,150.2129,0.00,7.78,36.10,18.44,34.02,nothing
499622,0.0144,-6.9081,-6.9315,-0.0354,0.0034,-0.0434,-44.7831,0.0641,135.2169,0.00,11.75,0.00,0.00,0.00,0.7985,4.7730,-8.6081,-0.2016,0.1032,0.0008,29.1511,4.5073,150.4349,0.00,7.78,36.10,18.44,34.02,nothing
499688,-0.0287,-6.8842,-6.9422,-0.0266,0.0100,-0.0241,-44.7712,-0.0522,135.2287,0.00,16.17,0.00,0.00,0.00,0.7967,4.8466,-8.5458,-0.2067,0.1050,0.0157,29.3019,4.5717,150.2736,0.00,24.49,36.10,18.44,38.67,nothing
499754,0.0138,-6.8824,-6.9512,0.0245,-0.0075,0.0018,-44.7431,0.0142,135.2569,0.00,11.75,0.00,0.00,0.00,0.7913,4.9017,-8.6081,-0.2189,0.0675,0.0068,29.4289,4.5695,150.1481,0.00,7.78,36.10,18.44,34.02,nothing
499820,0.0120,-6.9500,-6.9135,0.0232,0.0288,-0.0649,-44.9472,0.0421,135.0527,0.00,11.75,0.00,0.00,0.00,0.7476,4.7341,-8.6338,-0.2099,0.0902,0.0132,29.0385,4.4560,150.5558,0.00,7.78,36.10,13.09,38.67,nothing
499886,-0.0138,-6.8692,-6.9692,-0.0188,-0.0023,-0.0213,-44.7667,-0.0192,135.2333,0.00,11.75,0.00,0.00,0.00,0.7919,4.8538,-8.5374,-0.2108,0.0872,-0.0157,29.2760,4.5330,150.3063,0.00,7.78,36.10,13.09,34.02,nothing
499952,0.0054,-6.9458,-6.9123,0.0278,-0.0064,-0.0342,-44.9528,0.0062,135.0472,0.00,7.32,0.00,0.00,0.00,0.7781,4.7766,-8.5781,-0.2283,0.0676,-0.0134,29.1436,4.5322,150.4377,0.00,7.78,36.10,18.44,38.67,nothing
500018,-0.0018,-6.8309,-6.9829,-0.0503,0.0094,-0.0110,-44.6615,-0.0022,135.3385,0.00,7.32,0.00,0.00,0.00,0.7913,4.9807,-8.5392,-0.2184,0.0772,0.0033,29.6470,4.5546,149.9346,0.00,7.78,36.10,13.09,34.02,nothing
