timestamp_ms,motion_detected,roll_deg,pitch_deg,yaw_deg,filtered_accel_x_(m/s²),filtered_accel_y_(m/s²),filtered_accel_z_(m/s²),filtered_gyro_x_(deg/s),filtered_gyro_y_(deg/s),filtered_gyro_z_(deg/s),accel_magnitude,gyro_magnitude,adc0,adc1,adc2,adc3,adc4,Label
5699,-0.1999,0.0833,0.0061,0.2442,1.2648,-9.74,1.6978,7.3145,172.4889,0,0,0,0,0,nothing
5815,-0.2209,0.0573,0.0134,0.1616,1.2109,-9.716,1.6224,7.2934,172.5264,0,0,0,0,0,nothing
5931,-0.2029,0.0911,-0.0064,0.3322,1.2612,-9.7196,1.6544,7.303,172.51,0,0,0,0,0,nothing
6047,-0.2045,0.0907,-0.0038,0.2718,1.2827,-9.7639,1.647,7.321,172.4941,0,0,0,0,0,nothing
6163,-0.2109,0.0705,0.0056,0.2765,1.2714,-9.7238,1.6438,7.3335,172.4825,0,0,0,0,0,nothing
6279,-0.2129,0.0988,-0.0022,0.3322,1.2516,-9.7328,1.6734,7.3326,172.4769,0,0,0,0,0,nothing
6395,-0.2029,0.0494,0.0121,0.2789,1.2253,-9.7813,1.6681,7.3129,172.4973,0,0,0,0,0,nothing
6511,-0.1919,0.0429,-0.0165,0.2825,1.0792,-9.7453,1.6664,7.2131,172.5949,0,0,0,0,0,nothing
6627,-0.2106,0.057,0.0094,0.2963,1.2624,-9.7316,1.6727,7.2306,172.5764,0,0,0,0,0,nothing
6743,-0.2151,0.0559,0.0166,0.2945,1.2708,-9.7196,1.6775,7.2521,172.5544,0,0,0,0,0,nothing
6859,-0.2009,0.0789,-0.016,0.2771,1.2438,-9.74,1.6714,7.2544,172.5535,0,0,0,0,0,nothing
6975,-0.1813,0.0754,0.0391,0.3143,1.193,-9.7693,1.6872,7.2247,172.5789,0,0,0,0,0,nothing
7091,-0.1992,0.0713,-0.0001,0.27,1.2672,-9.7346,1.676,7.2436,172.563,0,0,0,0,0,nothing
7207,-0.2173,0.0624,-0.0349,0.3059,1.2349,-9.7005,1.6875,7.2444,172.5596,0,0,0,0,0,nothing
7323,-0.2087,0.0634,0.0206,0.3005,1.2217,-9.7364,1.6942,7.2348,172.5674,0,0,0,0,0,nothing
7439,-0.202,0.0649,-0.0273,0.3011,1.2187,-9.7358,1.7005,7.2244,172.576,0,0,0,0,0,nothing
7555,-0.203,0.0327,-0.0089,0.2837,1.2313,-9.725,1.6963,7.2233,172.5782,0,0,0,0,0,nothing
7671,-0.1964,0.0739,-0.021,0.3071,1.2654,-9.743,1.7057,7.2406,172.5591,0,0,0,0,0,nothing
7787,-0.2104,0.0922,-0.0124,0.2999,1.2642,-9.7094,1.7105,7.258,172.541,0,0,0,0,0,nothing
7903,-0.1924,0.0622,-0.03,0.3113,1.2295,-9.7483,1.721,7.2506,172.5458,0,0,0,0,0,nothing
8019,-0.215,0.0642,-0.0117,0.3005,1.257,-9.7453,1.724,7.2602,172.5357,0,0,0,0,0,nothing
8135,-0.1924,0.075,-0.0094,0.2909,1.2492,-9.7172,1.7217,7.2664,172.5302,0,0,0,0,0,nothing
8251,-0.2341,0.0845,-0.002,0.2861,1.2965,-9.707,1.7169,7.3002,172.4985,0,0,0,0,0,nothing
8367,-0.2382,0.0708,-0.0247,0.3382,1.2205,-9.7843,1.7418,7.2807,172.5117,0,0,0,0,0,nothing
8483,-0.2249,0.0755,0.0543,0.2718,1.2809,-9.7112,1.7265,7.3037,172.4928,0,0,0,0,0,nothing
8599,-0.2165,0.0717,0.0206,0.2664,1.2199,-9.707,1.7099,7.2894,172.5106,0,0,0,0,0,nothing
8715,-0.2061,0.0612,0.0022,0.2765,1.2133,-9.7028,1.7009,7.273,172.5287,0,0,0,0,0,nothing
8831,-0.1815,0.0637,-0.0012,0.2909,1.2175,-9.7537,1.7003,7.2568,172.5445,0,0,0,0,0,nothing
8947,-0.1887,0.0635,0.0241,0.2759,1.245,-9.7334,1.6914,7.2598,172.5437,0,0,0,0,0,nothing
9063,-0.1873,0.054,0.0341,0.346,1.2175,-9.7412,1.7241,7.2458,172.5498,0,0,0,0,0,nothing
9179,-0.2091,0.0454,-0.0627,0.2293,1.26,-9.7202,1.6857,7.2596,172.5452,0,0,0,0,0,nothing
9295,-0.2237,0.0806,0.0384,0.3166,1.2301,-9.7567,1.7016,7.2518,172.5492,0,0,0,0,0,nothing
