timestamp_ms,motion_detected,roll_deg,pitch_deg,yaw_deg,filtered_accel_x_(m/s²),filtered_accel_y_(m/s²),filtered_accel_z_(m/s²),filtered_gyro_x_(deg/s),filtered_gyro_y_(deg/s),filtered_gyro_z_(deg/s),accel_magnitude,gyro_magnitude,adc0,adc1,adc2,adc3,adc4,Label
4774,1,-2.73,-10.57,1.32,1.8329,-0.4757,-9.8091,-8.8625,5.6126,0.4148,98.9554,105.4077,0,0,0,0,0,notthing
4800,1,-2.71,-10.53,1.34,1.8249,-0.4719,-9.8069,-9.0247,5.6326,0.5171,99.0656,145.7737,0,0,0,0,0,notthing
4826,1,-2.74,-10.52,1.34,1.8229,-0.4771,-9.8069,-9.2379,5.585,0.3466,99.7113,152.459,0,0,0,0,0,notthing
4852,1,-2.73,-10.54,1.35,1.8271,-0.4759,-9.805,-9.2641,5.3952,0.2245,99.4965,104.6133,0,0,0,0,0,notthing
4878,1,-2.72,-10.57,1.35,1.8317,-0.4743,-9.8038,-9.2486,5.476,0.0926,99.6126,122.6558,0,0,0,0,0,notthing
4904,1,-2.7,-10.57,1.36,1.8314,-0.4709,-9.8046,-9.3816,5.6753,0.4021,99.8114,177.8391,0,0,0,0,0,notthing
4930,1,-2.69,-10.54,1.38,1.8276,-0.4691,-9.8072,-9.4012,5.7593,0.5182,100.0682,136.6353,0,0,0,0,0,notthing
4956,1,-2.69,-10.55,1.39,1.8285,-0.4681,-9.8113,-9.4377,5.6771,0.3835,100.561,120.4321,0,0,0,0,0,notthing
4982,1,-2.68,-10.57,1.4,1.8317,-0.4668,-9.8068,-9.4267,5.5235,0.4311,99.0485,104.8972,0,0,0,0,0,notthing
5008,1,-2.69,-10.58,1.4,1.8329,-0.4682,-9.8054,-9.6106,5.4743,0.288,99.5261,153.2278,0,0,0,0,0,notthing
5034,1,-2.69,-10.56,1.41,1.8296,-0.4686,-9.8077,-9.5589,5.5956,0.2373,100.0647,127.4668,0,0,0,0,0,notthing
5060,1,-2.68,-10.89,1.42,1.8902,-0.4687,-9.8138,-9.5577,5.6173,0.3073,103.5515,125.8069,0,0,0,0,0,notthing
5086,1,-2.68,-10.85,1.42,1.8841,-0.467,-9.8146,-9.3926,5.818,0.1704,100.0101,121.7783,0,0,0,0,0,notthing
5112,1,-2.69,-10.83,1.43,1.8788,-0.4689,-9.8083,-9.3705,5.9425,0.1174,98.6913,134.1313,0,0,0,0,0,notthing
5138,1,-2.67,-10.8,1.43,1.8734,-0.4656,-9.8075,-9.4647,5.9576,0.0353,99.5549,143.9758,0,0,0,0,0,notthing
5164,1,-2.66,-10.76,1.43,1.8678,-0.465,-9.8146,-9.3729,6.0244,0.1443,101.105,118.2053,0,0,0,0,0,notthing
5190,1,-2.67,-10.75,1.44,1.8654,-0.4652,-9.8136,-9.3544,5.9188,0.2314,99.7471,110.1301,0,0,0,0,0,notthing
5216,1,-2.69,-10.74,1.44,1.8629,-0.4687,-9.8072,-9.358,5.8254,0.138,98.6939,113.5222,0,0,0,0,0,notthing
5242,1,-2.68,-10.73,1.44,1.8603,-0.4666,-9.8074,-9.3581,5.8459,0.1273,99.7971,123.9749,0,0,0,0,0,notthing
5268,1,-2.66,-10.7,1.45,1.8558,-0.4645,-9.8086,-9.2926,5.8832,0.2271,99.9043,115.6829,0,0,0,0,0,notthing
5294,1,-2.67,-10.69,1.46,1.8533,-0.4659,-9.8079,-9.3993,5.7933,0.32,99.6675,133.4976,0,0,0,0,0,notthing
5320,1,-2.69,-10.71,1.47,1.856,-0.4684,-9.805,-9.3953,5.7796,0.4755,99.388,123.1067,0,0,0,0,0,notthing
5346,1,-2.69,-10.71,1.48,1.8552,-0.468,-9.8023,-9.2808,5.8767,0.4654,99.2468,113.7656,0,0,0,0,0,notthing
5372,1,-2.68,-10.71,1.5,1.8557,-0.4665,-9.8044,-9.2543,5.9874,0.5345,100.172,131.3999,0,0,0,0,0,notthing
5398,1,-2.68,-10.7,1.51,1.855,-0.467,-9.8042,-9.3038,5.9746,0.4904,99.7224,129.4036,0,0,0,0,0,notthing
5424,1,-2.68,-10.71,1.52,1.8565,-0.4675,-9.8045,-9.2969,5.9365,0.4789,99.8964,116.7043,0,0,0,0,0,notthing
5450,1,-2.68,-10.69,1.54,1.8533,-0.4665,-9.8031,-9.2453,5.946,0.5576,99.3865,115.0881,0,0,0,0,0,notthing
5476,1,-2.67,-10.7,1.55,1.8547,-0.4653,-9.8027,-9.2817,5.8467,0.3987,99.7311,117.937,0,0,0,0,0,notthing
5502,1,-2.66,-10.67,1.55,1.851,-0.4635,-9.812,-9.2504,5.8386,0.1588,101.4256,117.6809,0,0,0,0,0,notthing
5528,1,-2.66,-10.68,1.56,1.8519,-0.4632,-9.8106,-9.1598,5.6469,0.2789,99.6618,86.8472,0,0,0,0,0,notthing
5554,1,-2.66,-10.68,1.56,1.8523,-0.464,-9.8073,-9.1875,5.526,0.1744,99.2802,109.344,0,0,0,0,0,notthing
5580,1,-2.67,-10.66,1.57,1.8483,-0.465,-9.8044,-9.1328,5.6937,0.1523,99.1244,126.5476,0,0,0,0,0,notthing
5606,1,-2.69,-10.67,1.57,1.8493,-0.4686,-9.8042,-9.2055,5.7243,0.2558,99.7858,134.6174,0,0,0,0,0,notthing
5632,1,-2.7,-10.67,1.58,1.8487,-0.4701,-9.8033,-9.1521,5.7332,0.1552,99.5754,109.5491,0,0,0,0,0,notthing
5658,1,-2.69,-10.65,1.58,1.8455,-0.4693,-9.8046,-9.1494,5.6598,0.2444,99.8812,109.3616,0,0,0,0,0,notthing
5684,1,-2.71,-10.64,1.59,1.843,-0.4724,-9.8017,-9.0657,5.7298,0.1856,99.1293,109.6575,0,0,0,0,0,notthing
5710,1,-2.71,-10.6,1.6,1.837,-0.4721,-9.8037,-9.1529,5.8349,0.3811,99.8612,149.3215,0,0,0,0,0,notthing
5736,1,-2.7,-10.59,1.61,1.8348,-0.4713,-9.8067,-9.2439,5.7155,0.6039,100.204,129.5981,0,0,0,0,0,notthing
5762,1,-2.71,-10.58,1.63,1.8347,-0.4725,-9.8079,-9.1804,5.8158,0.706,100.0098,121.9036,0,0,0,0,0,notthing
5788,1,-2.74,-10.6,1.65,1.8371,-0.477,-9.8042,-9.1796,5.8327,0.5964,99.1936,120.0886,0,0,0,0,0,notthing
5814,1,-2.73,-10.62,1.66,1.8399,-0.475,-9.8038,-9.0944,5.9072,0.5023,99.7243,112.7476,0,0,0,0,0,notthing
5840,1,-2.73,-10.62,1.68,1.8402,-0.4764,-9.8053,-9.1069,5.8868,0.8381,100.0496,132.4058,0,0,0,0,0,notthing
5866,1,-2.72,-10.62,1.71,1.8406,-0.4747,-9.8069,-9.1743,5.9434,0.8839,100.0694,138.9976,0,0,0,0,0,notthing
5892,1,-2.73,-10.61,1.72,1.8382,-0.4761,-9.8028,-9.16,5.9272,0.7096,98.9216,115.7249,0,0,0,0,0,notthing
5918,1,-2.74,-10.27,1.74,1.778,-0.4768,-9.8059,-9.0237,5.9579,0.7168,98.4548,100.269,0,0,0,0,0,notthing
5944,1,-2.74,-10.29,1.76,1.7824,-0.4763,-9.8041,-9.1604,5.9887,0.6638,99.3443,147.2583,0,0,0,0,0,notthing
5970,1,-2.75,-10.31,1.78,1.7854,-0.4787,-9.8063,-9.2615,5.7586,0.6131,100.0888,117.0891,0,0,0,0,0,notthing
5996,1,-2.74,-10.34,1.79,1.7914,-0.4773,-9.8076,-9.4166,5.9062,0.6565,100.0357,170.3423,0,0,0,0,0,notthing
6022,1,-2.75,-10.37,1.81,1.7967,-0.4779,-9.8044,-9.3281,5.9031,0.6143,99.2005,107.3528,0,0,0,0,0,notthing
6048,1,-2.75,-10.38,1.82,1.7987,-0.4788,-9.8035,-9.2968,5.9721,0.4372,99.4813,126.0959,0,0,0,0,0,notthing
6074,1,-2.76,-10.41,1.83,1.8035,-0.4802,-9.8045,-9.3156,5.8952,0.2997,99.9692,117.9048,0,0,0,0,0,notthing
6100,1,-2.76,-10.44,1.84,1.8075,-0.481,-9.8002,-9.2715,5.8948,0.3166,98.9245,113.6848,0,0,0,0,0,notthing
6126,1,-2.75,-10.45,1.84,1.8101,-0.4787,-9.8023,-9.2834,5.8865,0.3193,100.032,122.0872,0,0,0,0,0,notthing
6152,1,-2.77,-10.46,1.85,1.8118,-0.4832,-9.8035,-9.0676,5.8135,0.1733,99.9305,78.6536,0,0,0,0,0,notthing
6178,1,-2.75,-10.41,1.85,1.8028,-0.4792,-9.7976,-8.778,5.8587,-0.1377,98.1199,85.979,0,0,0,0,0,notthing
6204,1,-2.75,-10.42,1.84,1.8042,-0.4789,-9.7976,-8.6096,5.6478,-0.0818,99.519,64.5618,0,0,0,0,0,หนึ่ง_สอง
6230,1,-2.8,-10.46,1.84,1.8084,-0.4871,-9.7873,-8.8408,5.7377,-0.1205,97.7043,162.3687,0,0,0,0,0,หนึ่ง_สอง
6256,1,-2.81,-10.5,1.83,1.8172,-0.4891,-9.7898,-8.7349,5.8218,-0.2116,100.1247,104.8831,0,0,0,0,0,หนึ่ง_สอง
6282,1,-2.89,-10.47,1.82,1.8131,-0.5036,-9.7999,-8.4786,5.9005,-0.4185,101.3867,86.98,0,0,0,0,0,หนึ่ง_สอง
6308,1,-2.89,-10.44,1.81,1.8085,-0.5033,-9.8066,-8.5198,5.7292,-0.4423,100.7275,97.009,0,0,0,0,0,หนึ่ง_สอง
6334,1,-2.89,-10.45,1.8,1.8118,-0.504,-9.8124,-8.5615,5.5516,-0.4668,100.9578,95.9788,0,0,0,0,0,หนึ่ง_สอง
6360,1,-2.87,-10.48,1.79,1.8159,-0.5003,-9.8058,-8.857,5.5043,-0.4295,98.659,158.4058,0,0,0,0,0,หนึ่ง_สอง
6386,1,-2.86,-10.48,1.78,1.8151,-0.4986,-9.7997,-8.8681,5.646,-0.3491,98.4618,128.4915,0,0,0,0,0,หนึ่ง_สอง
6412,1,-2.86,-10.45,1.77,1.8105,-0.4978,-9.8028,-8.9563,5.6986,-0.2235,100.0191,133.9758,0,0,0,0,0,หนึ่ง_สอง
6438,1,-2.84,-10.45,1.77,1.8117,-0.4945,-9.8064,-8.9294,5.6506,-0.0996,100.3244,103.7395,0,0,0,0,0,หนึ่ง_สอง
6464,1,-2.81,-10.48,1.77,1.8161,-0.4898,-9.8081,-8.9224,5.5496,-0.024,100.1499,100.4546,0,0,0,0,0,หนึ่ง_สอง
6490,1,-2.81,-10.49,1.77,1.8181,-0.4892,-9.8058,-9.0208,5.4494,0.0846,99.3614,119.9368,0,0,0,0,0,หนึ่ง_สอง
6516,1,-2.83,-10.49,1.77,1.8173,-0.4932,-9.806,-9.0062,5.5044,0.0371,99.7336,114.9182,0,0,0,0,0,หนึ่ง_สอง
6542,1,-2.82,-10.49,1.78,1.8171,-0.492,-9.8056,-8.9228,5.5993,0.1037,99.6087,108.9167,0,0,0,0,0,หนึ่ง_สอง
6568,1,-2.82,-10.49,1.78,1.8173,-0.4909,-9.8052,-8.9461,5.5315,0.0574,99.6261,108.1909,0,0,0,0,0,หนึ่ง_สอง
6594,1,-2.79,-10.5,1.78,1.8199,-0.4868,-9.8057,-8.9343,5.5143,-0.0999,99.8257,108.9558,0,0,0,0,0,หนึ่ง_สอง
6620,1,-2.78,-10.5,1.78,1.8204,-0.4849,-9.8094,-8.9222,5.4754,0.1773,100.4296,111.0647,0,0,0,0,0,หนึ่ง_สอง
6646,1,-2.79,-10.51,1.79,1.8213,-0.4859,-9.8084,-8.4831,5.4654,0.4236,99.6282,56.3958,0,0,0,0,0,หนึ่ง_สอง
6672,1,-2.77,-10.53,1.81,1.8249,-0.4831,-9.8095,-8.3676,5.4813,0.5531,100.0734,88.2961,0,0,0,0,0,หนึ่ง_สอง
6698,1,-2.76,-10.53,1.82,1.8263,-0.4812,-9.8104,-8.4121,5.5066,0.7322,100.0092,116.0364,0,0,0,0,0,หนึ่ง_สอง
6724,1,-2.77,-10.52,1.84,1.8238,-0.4834,-9.8106,-8.374,5.5888,0.7183,99.7658,104.8987,0,0,0,0,0,หนึ่ง_สอง
6750,1,-2.78,-10.5,1.86,1.8212,-0.4841,-9.8126,-8.3569,5.5408,0.6293,100.1216,93.4265,0,0,0,0,0,หนึ่ง_สอง
6776,1,-2.78,-10.51,1.87,1.822,-0.4843,-9.8096,-8.3337,5.6258,0.532,99.2905,106.9739,0,0,0,0,0,หนึ่ง_สอง
6802,1,-2.79,-10.53,1.89,1.8258,-0.4857,-9.8094,-8.4581,5.6867,0.5929,99.8862,131.9089,0,0,0,0,0,หนึ่ง_สอง
6828,1,-2.78,-10.53,1.9,1.8259,-0.4848,-9.8101,-8.4858,5.7118,0.507,99.9296,111.6138,0,0,0,0,0,หนึ่ง_สอง
6854,1,-2.77,-10.53,1.91,1.826,-0.4832,-9.8103,-8.5341,5.7687,0.3329,99.8288,121.4163,0,0,0,0,0,หนึ่ง_สอง
6880,1,-2.74,-10.57,1.92,1.833,-0.477,-9.8073,-8.5338,5.8871,0.4152,99.4348,122.4651,0,0,0,0,0,หนึ่ง_สอง
6906,1,-2.75,-10.56,1.93,1.8303,-0.4786,-9.8042,-8.5242,5.75,0.4846,99.0701,92.813,0,0,0,0,0,หนึ่ง_สอง
6932,1,-2.74,-10.57,1.95,1.8318,-0.4782,-9.8059,-8.6546,5.8281,0.7737,100.0917,150.6399,0,0,0,0,0,หนึ่ง_สอง
6958,1,-2.74,-10.55,1.97,1.8292,-0.478,-9.8082,-8.7438,5.8516,0.4869,100.0865,132.2805,0,0,0,0,0,หนึ่ง_สอง
6984,1,-2.76,-10.55,1.98,1.8292,-0.4812,-9.8114,-8.8272,5.732,0.3414,100.442,114.3596,0,0,0,0,0,หนึ่ง_สอง
7010,1,-2.77,-10.56,1.99,1.8309,-0.4827,-9.8114,-8.7367,5.6838,0.5057,99.9245,94.2563,0,0,0,0,0,หนึ่ง_สอง
7036,1,-2.77,-10.55,2,1.8309,-0.4835,-9.8151,-8.8646,5.7467,0.5535,100.573,141.1294,0,0,0,0,0,หนึ่ง_สอง
7062,1,-2.77,-10.56,2.02,1.8325,-0.4823,-9.8152,-8.8281,5.747,0.4701,99.9954,105.3916,0,0,0,0,0,หนึ่ง_สอง
7088,1,-2.76,-10.56,2.03,1.8324,-0.4812,-9.8141,-8.8031,5.7614,0.4527,99.7076,108.3718,0,0,0,0,0,หนึ่ง_สอง
7114,1,-2.76,-10.58,2.04,1.8352,-0.4812,-9.8177,-8.8541,5.7931,0.4059,100.717,123.6665,0,0,0,0,0,หนึ่ง_สอง
7140,1,-2.75,-10.58,2.05,1.8353,-0.48,-9.8169,-9.114,5.7091,0.4731,99.8169,156.8699,0,0,0,0,0,หนึ่ง_สอง
7166,1,-2.75,-10.57,2.06,1.833,-0.4794,-9.8152,-9.1901,5.6632,0.3024,99.5462,126.6018,0,0,0,0,0,หนึ่ง_สอง
7192,1,-2.74,-10.56,2.06,1.8314,-0.4777,-9.8139,-9.2257,5.764,0.1268,99.5993,137.7683,0,0,0,0,0,หนึ่ง_สอง
7218,1,-2.73,-10.57,2.07,1.8329,-0.4754,-9.8127,-9.1844,5.6845,0.4188,99.698,111.6321,0,0,0,0,0,หนึ่ง_สอง
7244,1,-2.72,-10.56,2.09,1.8323,-0.4739,-9.8155,-9.1613,5.6926,0.5223,100.3845,115.5125,0,0,0,0,0,หนึ่ง_สอง
7270,1,-2.69,-10.57,2.1,1.8329,-0.4698,-9.8151,-9.0795,5.7327,0.5825,99.8402,108.0176,0,0,0,0,0,หนึ่ง_สอง
7296,1,-2.68,-10.57,2.11,1.834,-0.4671,-9.8136,-9.1435,5.7751,0.4258,99.6315,133.3225,0,0,0,0,0,หนึ่ง_สอง
7322,1,-2.69,-10.59,2.13,1.8364,-0.469,-9.8127,-9.026,5.7538,0.6598,99.8186,102.0911,0,0,0,0,0,หนึ่ง_สอง
7348,1,-2.69,-10.58,2.15,1.8342,-0.4683,-9.8093,-9.0062,5.8566,0.7704,99.1218,127.0386,0,0,0,0,0,หนึ่ง_สอง
7374,1,-2.68,-10.58,2.17,1.8337,-0.4679,-9.8109,-9.0415,5.8131,0.6355,100.1152,117.3289,0,0,0,0,0,หนึ่ง_สอง
7400,1,-2.69,-10.58,2.18,1.8355,-0.4683,-9.8137,-9.1749,5.7943,0.6517,100.4366,139.9163,0,0,0,0,0,หนึ่ง_สอง
7426,1,-2.67,-10.57,2.2,1.8324,-0.4651,-9.8135,-9.0527,5.8867,0.7959,99.7202,112.7776,0,0,0,0,0,หนึ่ง_สอง
7452,1,-2.66,-10.57,2.22,1.8336,-0.464,-9.8128,-9.1068,5.8684,0.6116,99.7831,125.6616,0,0,0,0,0,หนึ่ง_สอง
7478,1,-2.68,-10.56,2.24,1.8317,-0.4677,-9.8132,-9.1461,5.844,0.7505,99.9093,125.8906,0,0,0,0,0,หนึ่ง_สอง
7504,1,-2.69,-10.57,2.26,1.8346,-0.4695,-9.8176,-9.1284,5.7081,0.6613,100.8631,100.5679,0,0,0,0,0,หนึ่ง_สอง
7530,1,-2.68,-10.57,2.27,1.8338,-0.4678,-9.8158,-9.353,5.8419,0.5811,99.5785,179.0688,0,0,0,0,0,หนึ่ง_สอง
7556,1,-2.69,-10.56,2.29,1.8314,-0.4694,-9.8169,-9.424,5.7312,0.6277,100.0636,124.7642,0,0,0,0,0,หนึ่ง_สอง
7582,1,-2.65,-10.55,2.3,1.8286,-0.4622,-9.8061,-9.4832,5.7581,0.6415,97.6699,136.8989,0,0,0,0,0,notthing
7608,1,-2.67,-10.59,2.33,1.8351,-0.4643,-9.8014,-9.2926,5.9776,0.818,99.061,126.4702,0,0,0,0,0,notthing
7634,1,-2.65,-10.59,2.35,1.8357,-0.4615,-9.8096,-9.1978,6.1048,0.7706,101.2658,122.2988,0,0,0,0,0,notthing
7660,1,-2.61,-10.61,2.37,1.8406,-0.4553,-9.8189,-9.1624,5.7725,0.9888,101.7754,94.6682,0,0,0,0,0,notthing
7686,1,-2.61,-10.66,2.4,1.8488,-0.4553,-9.8113,-9.068,5.5468,0.9243,98.8169,80.0256,0,0,0,0,0,notthing
7712,1,-2.62,-10.68,2.42,1.8502,-0.4562,-9.7972,-9.1268,5.6358,0.9163,97.2047,135.3965,0,0,0,0,0,notthing
7738,1,-2.62,-10.65,2.44,1.8457,-0.4566,-9.8001,-9.097,5.9754,0.7403,100.0237,160.2112,0,0,0,0,0,notthing
7764,1,-2.61,-10.62,2.46,1.8404,-0.4547,-9.8029,-9.1638,5.8638,0.7084,100.0083,119.1589,0,0,0,0,0,notthing
7790,1,-2.61,-10.64,2.48,1.8432,-0.4552,-9.8014,-9.2193,5.7712,0.7907,99.501,121.1777,0,0,0,0,0,notthing
7816,1,-2.62,-10.66,2.5,1.8458,-0.4566,-9.7962,-9.1958,5.8237,0.821,98.7704,121.5659,0,0,0,0,0,notthing
7842,1,-2.63,-10.65,2.52,1.8451,-0.4579,-9.7995,-9.0934,5.8898,0.7373,100.2018,108.8269,0,0,0,0,0,notthing
7868,1,-2.63,-10.63,2.54,1.8419,-0.4585,-9.8057,-9.095,5.7618,0.6683,100.7612,104.2292,0,0,0,0,0,notthing
7894,1,-2.64,-10.65,2.55,1.8456,-0.4608,-9.8051,-8.9996,5.6434,0.6827,99.8006,87.8892,0,0,0,0,0,notthing
7920,1,-2.66,-10.65,2.57,1.8447,-0.4636,-9.8003,-8.9949,5.6322,0.7113,98.8046,111.6917,0,0,0,0,0,notthing
7946,1,-2.64,-10.64,2.58,1.842,-0.4606,-9.7981,-9.0314,5.6549,0.5042,99.1048,123.7781,0,0,0,0,0,notthing
7972,1,-2.64,-10.97,2.6,1.901,-0.4595,-9.7983,-8.9829,5.6597,0.5319,102.1565,106.1851,0,0,0,0,0,notthing
7998,1,-2.64,-10.93,2.61,1.8946,-0.461,-9.7994,-8.9878,5.7484,0.6225,99.8214,126.4915,0,0,0,0,0,notthing
8024,1,-2.65,-10.91,2.63,1.8914,-0.462,-9.8021,-8.9577,5.6908,0.5384,100.2457,102.2688,0,0,0,0,0,notthing
8050,1,-2.66,-10.87,2.64,1.8842,-0.4637,-9.8004,-8.9135,5.7217,0.408,99.2955,109.1021,0,0,0,0,0,notthing
8076,1,-2.67,-10.82,2.66,1.8751,-0.4648,-9.8006,-9.069,5.8042,0.6766,99.5241,162.0276,0,0,0,0,0,notthing
8102,1,-2.66,-10.78,2.67,1.8681,-0.4631,-9.8015,-9.0856,5.8644,0.6339,99.6838,126.3762,0,0,0,0,0,notthing
8128,1,-2.66,-10.77,2.69,1.8674,-0.4634,-9.8042,-9.1536,5.8186,0.6299,100.2793,124.9475,0,0,0,0,0,notthing
8154,1,-2.66,-10.73,2.71,1.8592,-0.4638,-9.8044,-9.2445,5.7102,0.6372,99.5855,124.1626,0,0,0,0,0,notthing
8180,1,-2.66,-10.69,2.73,1.8541,-0.4634,-9.8069,-9.3122,5.6813,0.7563,100.0794,131.1824,0,0,0,0,0,notthing
8206,1,-2.66,-10.68,2.75,1.8514,-0.464,-9.8047,-9.3357,5.7101,0.976,99.3126,135.4897,0,0,0,0,0,notthing
8232,1,-2.67,-10.67,2.77,1.848,-0.4657,-9.8016,-9.4224,5.7328,0.8815,99.055,139.3586,0,0,0,0,0,notthing
8258,1,-2.7,-10.65,2.8,1.8444,-0.4699,-9.8014,-9.3271,5.6611,1.0324,99.5791,102.5913,0,0,0,0,0,notthing
8284,1,-2.7,-10.62,2.83,1.8398,-0.4703,-9.8001,-9.2459,5.4997,1.0214,99.2599,89.7429,0,0,0,0,0,notthing
8310,1,-2.69,-10.63,2.85,1.8409,-0.4685,-9.8005,-9.2073,5.4778,0.8599,99.7605,106.7327,0,0,0,0,0,notthing
8336,1,-2.68,-10.62,2.88,1.8414,-0.4664,-9.8067,-9.2709,5.4879,1.0426,100.8686,135.2375,0,0,0,0,0,notthing
8362,1,-2.67,-10.62,2.91,1.8411,-0.4651,-9.8067,-8.8251,5.3,1.329,99.7633,51.4465,0,0,0,0,0,notthing
8388,1,-2.68,-10.62,2.94,1.8399,-0.4667,-9.806,-8.7597,5.4966,1.1039,99.6141,120.4187,0,0,0,0,0,notthing
8414,1,-2.68,-10.62,2.97,1.8413,-0.4679,-9.8092,-8.8088,5.6563,1.231,100.4523,141.5244,0,0,0,0,0,notthing
8440,1,-2.64,-10.61,3.01,1.8405,-0.4606,-9.8109,-8.7888,5.6329,1.3813,100.073,110.9949,0,0,0,0,0,notthing
8466,1,-2.63,-10.62,3.04,1.8411,-0.4591,-9.8088,-8.6506,5.7336,1.2776,99.4548,99.0686,0,0,0,0,0,notthing
8492,1,-2.64,-10.61,3.08,1.8401,-0.4596,-9.8096,-8.7511,5.7571,1.4748,99.9358,139.4316,0,0,0,0,0,notthing
8518,1,-2.64,-10.6,3.11,1.8376,-0.4596,-9.8113,-8.7995,5.7783,1.2633,100.0584,121.3101,0,0,0,0,0,สาม_สี่
8544,1,-2.66,-10.64,3.15,1.8461,-0.4637,-9.8125,-8.9976,5.7895,1.2979,100.4531,153.5249,0,0,0,0,0,สาม_สี่
8570,1,-2.67,-10.7,3.18,1.8545,-0.4657,-9.8045,-8.9291,5.7293,1.2259,98.685,96.342,0,0,0,0,0,สาม_สี่
8596,1,-2.65,-10.7,3.21,1.8534,-0.4608,-9.7976,-8.9456,5.9486,1.2252,98.346,146.9377,0,0,0,0,0,สาม_สี่
8622,1,-2.66,-10.62,3.25,1.8392,-0.4638,-9.8014,-8.9338,6.0365,1.398,99.9132,133.28,0,0,0,0,0,สาม_สี่
8648,1,-2.66,-10.61,3.28,1.8387,-0.4627,-9.8041,-8.9811,5.8048,1.3441,100.1688,103.0452,0,0,0,0,0,สาม_สี่
8674,1,-2.71,-10.61,3.3,1.8383,-0.471,-9.7972,-9.083,5.7633,0.8535,98.4352,141.7502,0,0,0,0,0,สาม_สี่
