timestamp_ms,motion_detected,roll_deg,pitch_deg,yaw_deg,filtered_accel_x_(m/s²),filtered_accel_y_(m/s²),filtered_accel_z_(m/s²),filtered_gyro_x_(deg/s),filtered_gyro_y_(deg/s),filtered_gyro_z_(deg/s),accel_magnitude,gyro_magnitude,adc0,adc1,adc2,adc3,adc4,Label
98815,1,-2.69,-10.65,36.32,1.8456,-0.4681,-9.8051,-9.3148,5.9591,0.4234,99.7057,132.5471,0,0,0,0,0,notthing
98841,1,-2.69,-10.63,36.33,1.843,-0.4694,-9.8046,-9.2208,5.9741,0.4795,99.5792,108.4341,0,0,0,0,0,notthing
98867,1,-2.7,-10.63,36.35,1.8429,-0.4704,-9.8038,-9.2815,5.9845,0.5362,99.6088,134.6316,0,0,0,0,0,notthing
98893,1,-2.69,-10.64,36.35,1.8429,-0.4691,-9.8027,-9.2831,6.0548,0.2717,99.5037,135.604,0,0,0,0,0,notthing
98919,1,-2.7,-10.62,36.36,1.8406,-0.4708,-9.8027,-9.4516,5.9712,0.3586,99.6307,148.8499,0,0,0,0,0,notthing
98945,1,-2.71,-10.63,36.38,1.8426,-0.4725,-9.8031,-9.4987,5.8741,0.5805,99.8768,130.0903,0,0,0,0,0,notthing
98971,1,-2.71,-10.62,36.4,1.841,-0.4729,-9.8052,-9.5254,5.9398,0.6865,100.0706,140.7163,0,0,0,0,0,notthing
98997,1,-2.71,-10.61,36.41,1.8389,-0.4718,-9.8085,-9.4963,5.8911,0.7023,100.3134,115.7222,0,0,0,0,0,notthing
99023,1,-2.69,-10.61,36.43,1.8396,-0.4685,-9.8095,-9.4935,5.9645,0.6508,100.0119,133.583,0,0,0,0,0,notthing
99049,1,-2.7,-10.63,36.45,1.8436,-0.47,-9.8088,-9.5426,5.9477,0.7216,99.8498,135.1394,0,0,0,0,0,notthing
99075,1,-2.72,-10.62,36.47,1.8405,-0.474,-9.8064,-9.5305,6.0186,0.7932,99.3002,135.1438,0,0,0,0,0,notthing
99101,1,-2.68,-10.58,36.49,1.8331,-0.4675,-9.8072,-9.5056,5.9402,0.8639,99.6081,115.7903,0,0,0,0,0,notthing
99127,1,-2.65,-10.58,36.51,1.8337,-0.4617,-9.8041,-9.5707,5.9555,0.751,99.1166,140.3538,0,0,0,0,0,notthing
99153,1,-2.67,-10.6,36.53,1.8361,-0.4654,-9.8003,-9.5605,5.9084,0.7446,99.0806,120.2083,0,0,0,0,0,notthing
99179,1,-2.69,-10.58,36.55,1.8333,-0.4689,-9.8007,-9.5513,5.9113,0.7811,99.6484,126.1418,0,0,0,0,0,notthing
99205,1,-2.69,-10.56,36.57,1.8295,-0.4687,-9.8026,-9.5696,5.7874,0.7545,99.8548,116.8503,0,0,0,0,0,notthing
99231,1,-2.71,-10.56,36.6,1.8292,-0.4723,-9.8047,-9.5345,5.7977,0.915,100.0988,125.2515,0,0,0,0,0,notthing
99257,1,-2.71,-10.57,36.62,1.8309,-0.4718,-9.8025,-9.6467,5.6804,0.8423,99.3339,134.9814,0,0,0,0,0,notthing
99283,1,-2.68,-10.57,36.65,1.831,-0.467,-9.803,-9.6086,5.6405,1.0393,99.7117,121.6536,0,0,0,0,0,notthing
99309,1,-2.68,-10.56,36.68,1.8289,-0.4674,-9.8005,-9.5712,5.7905,1.3104,99.1134,150.3247,0,0,0,0,0,notthing
99335,1,-2.7,-10.59,36.72,1.8335,-0.471,-9.7988,-9.5078,5.9287,1.4293,99.4756,137.5647,0,0,0,0,0,notthing
99361,1,-2.69,-10.59,36.75,1.8345,-0.4675,-9.7969,-9.6023,5.7717,1.4083,99.2501,129.7573,0,0,0,0,0,notthing
