timestamp_ms,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,roll,pitch,yaw,adc0,adc1,adc2,adc3,adc4,Label
32961,-0.1970,0.0727,0.0264,0.4022,1.1888,-9.7328,1.9456,7.0370,172.6964,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
33077,-0.1808,0.0458,-0.0184,0.3214,1.1810,-9.7537,1.9384,7.0233,172.7115,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
33193,-0.1870,0.0710,-0.0203,0.2837,1.2349,-9.6945,1.9110,7.0465,172.6965,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
33309,-0.1858,0.0712,0.0284,0.3448,1.2001,-9.7394,1.9211,7.0439,172.6963,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
33425,-0.2065,0.0488,0.0226,0.3663,1.1971,-9.7711,1.9422,7.0375,172.6968,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
33541,-0.2196,0.0428,-0.0016,0.3125,1.2839,-9.7406,1.9301,7.0843,172.6549,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
33657,-0.2312,0.0864,0.0457,0.2981,1.2444,-9.7717,1.9104,7.1014,172.6436,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
33773,-0.1072,0.0769,0.0095,0.2161,0.6902,-9.4856,1.8514,6.8157,172.9350,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
33889,-0.0037,0.0339,-0.0130,0.7356,1.0463,-9.7944,2.0953,6.7422,172.9369,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
34005,-0.1114,-0.0209,-0.0089,0.3789,1.3151,-9.8256,2.1048,6.8307,172.8494,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
34121,-0.1815,0.0639,-0.0003,0.4046,1.2893,-9.6795,2.1315,6.9055,172.7700,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
34237,-0.2161,0.0687,0.0130,0.2376,1.2325,-9.7256,2.0572,6.9370,172.7615,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
34353,-0.2408,0.0488,0.0173,0.3562,1.2618,-9.7232,2.0595,6.9822,172.7175,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
34469,-0.2443,0.0977,0.0209,0.3951,1.2037,-9.6957,2.0851,6.9911,172.7016,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
34585,-0.2009,0.0813,-0.0389,0.2891,1.2965,-9.7064,2.0457,7.0524,172.6540,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
34701,-0.2421,0.0961,-0.0035,0.3466,1.2726,-9.7256,2.0435,7.0922,172.6163,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
34817,-0.1140,0.1037,-0.0115,0.2185,0.8392,-9.5508,1.9713,6.8892,172.8317,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
34933,0.0305,0.0529,-0.0847,0.3705,1.4348,-9.6837,1.9910,7.0426,172.6786,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
35049,-0.2113,0.0639,0.0543,0.2747,1.4952,-9.7459,1.9513,7.2115,172.5265,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
35165,-0.2996,0.1097,0.0041,0.3723,1.1942,-9.6885,1.9745,7.1925,172.5386,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
35281,-0.2543,0.0965,-0.0050,0.3131,1.1690,-9.7226,1.9602,7.1585,172.5752,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
35397,-0.1825,0.0641,-0.0102,0.2795,1.2055,-9.7513,1.9270,7.1471,172.5951,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
35513,-0.1842,0.0259,0.0168,0.3017,1.2121,-9.7208,1.9107,7.1428,172.6035,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
35629,-0.1996,0.0714,0.0158,0.4070,1.2103,-9.7693,1.9566,7.1341,172.5997,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
35745,-0.1936,0.0840,-0.0102,0.2771,1.2247,-9.7028,1.9233,7.1398,172.6031,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
35861,-0.2061,0.0648,0.0086,0.3538,1.2420,-9.7621,1.9369,7.1505,172.5892,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
35977,-0.2124,0.0563,0.0151,0.3256,1.2055,-9.7011,1.9340,7.1434,172.5968,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
36093,-0.1975,0.0357,0.0108,0.3292,1.1900,-9.7424,1.9327,7.1250,172.6149,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
36209,-0.1973,0.0680,-0.0189,0.3274,1.2426,-9.6951,1.9313,7.1425,172.5984,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
36325,-0.1902,0.0615,0.0446,0.3562,1.2085,-9.7615,1.9456,7.1335,172.6033,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
36441,-0.2045,0.0866,-0.0089,0.2460,1.2654,-9.7447,1.8944,7.1599,172.5912,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
36557,-0.1909,0.0802,-0.0116,0.4046,1.2091,-9.7507,1.9409,7.1501,172.5885,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
36673,-0.1890,0.0503,0.0353,0.2753,1.2193,-9.7531,1.9072,7.1474,172.5999,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
36789,-0.1940,0.0342,-0.0494,0.3406,1.1720,-9.7172,1.9157,7.1200,172.6241,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
36905,-0.1730,0.0243,0.0225,0.3113,1.1924,-9.7627,1.9054,7.1040,172.6424,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
37021,-0.2155,0.0673,-0.0559,0.3095,1.2366,-9.7376,1.8954,7.1170,172.6324,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
37137,-0.2031,0.0521,0.0728,0.3346,1.2139,-9.7202,1.9015,7.1167,172.6311,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
37253,-0.1156,0.0352,0.0014,0.4262,1.1415,-9.7801,1.9594,7.0700,172.6608,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
37369,-0.1166,0.0732,-0.0367,0.5118,1.1517,-9.7370,2.0623,7.0367,172.6644,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
37485,-0.1407,0.0810,-0.0226,0.0742,1.2995,-9.7214,1.8996,7.0946,172.6530,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
37601,-0.1725,0.0657,0.0485,0.2466,1.2109,-9.7549,1.8533,7.0926,172.6669,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
37717,-0.2230,0.0485,-0.0579,0.4310,1.2265,-9.7603,1.9190,7.0989,172.6437,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
37833,-0.2012,0.0931,-0.0029,0.3035,1.2414,-9.7442,1.9040,7.1147,172.6324,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
37949,-0.2065,0.1009,0.0112,0.3250,1.2037,-9.7669,1.9028,7.1054,172.6416,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
38065,-0.1974,0.0586,0.0237,0.3520,1.1660,-9.7609,1.9176,7.0756,172.6665,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
38181,-0.2236,0.0777,-0.0176,0.3119,1.1924,-9.7567,1.9075,7.0645,172.6800,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
38297,-0.1978,0.0693,0.0241,0.1233,1.2678,-9.7094,1.7893,7.1019,172.6739,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
38413,-0.2184,0.0668,0.0206,0.3807,1.1888,-9.7801,1.8318,7.0842,172.6805,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
