timestamp_ms,motion_detected,roll_deg,pitch_deg,yaw_deg,filtered_accel_x_(m/s²),filtered_accel_y_(m/s²),filtered_accel_z_(m/s²),filtered_gyro_x_(deg/s),filtered_gyro_y_(deg/s),filtered_gyro_z_(deg/s),accel_magnitude,gyro_magnitude,adc0,adc1,adc2,adc3,adc4,Label
258588,-0.1993,0.0815,0.0534,0.3071,1.2690,-9.7310,1.7816,7.2007,172.5799,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
258704,-0.2245,0.0803,-0.0255,0.2915,1.2384,-9.7633,1.7731,7.2032,172.5795,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
258820,-0.2179,0.0838,0.0127,0.2700,1.2073,-9.7017,1.7540,7.1920,172.5950,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
258936,-0.2045,0.0440,0.0089,0.2981,1.0864,-9.6957,1.7536,7.1122,172.6726,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
259052,-0.1816,0.0817,0.0243,0.2903,1.2025,-9.7202,1.7480,7.1059,172.6801,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
259168,-0.2008,0.0800,-0.0341,0.3873,1.2402,-9.7447,1.7991,7.1202,172.6538,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
259284,-0.1932,0.0706,0.0540,0.3059,1.2295,-9.7316,1.7978,7.1278,172.6466,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
259400,-0.2097,0.0800,0.0142,0.2909,1.2426,-9.7190,1.7881,7.1433,172.6340,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
259516,-0.2435,0.0791,-0.0014,0.3244,1.2235,-9.7220,1.7989,7.1459,172.6289,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
259632,-0.2079,0.0817,-0.0022,0.3023,1.2522,-9.7459,1.7952,7.1631,172.6130,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
259748,-0.2116,0.0645,-0.0189,0.3442,1.2037,-9.7184,1.8170,7.1525,172.6180,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
259864,-0.1868,0.0496,-0.0225,0.3256,1.2738,-9.7250,1.8254,7.1830,172.5863,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
259980,-0.1862,0.0773,0.0774,0.3089,1.2875,-9.7142,1.8234,7.2193,172.5516,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
260096,-0.2243,0.0862,-0.0074,0.3143,1.2235,-9.7447,1.8244,7.2127,172.5578,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
260212,-0.1825,0.0532,0.0757,0.2915,1.2372,-9.6993,1.8127,7.2180,172.5555,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
260328,-0.1557,0.0701,0.0180,0.2855,1.2456,-9.7549,1.7977,7.2236,172.5538,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
260444,-0.2020,0.0817,-0.0230,0.3454,1.2349,-9.7262,1.8197,7.2244,172.5476,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
260560,-0.2054,0.0615,0.0367,0.2658,1.2744,-9.6993,1.7934,7.2501,172.5291,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
260676,-0.2458,0.0896,-0.0135,0.3119,1.2355,-9.7483,1.7958,7.2470,172.5315,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
260792,-0.2372,0.1223,0.0221,0.2861,1.2001,-9.7178,1.7836,7.2261,172.5548,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
260908,-0.2202,0.0999,-0.0303,0.3226,1.2384,-9.7531,1.7933,7.2267,172.5518,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
261024,-0.2442,0.0672,-0.0229,0.2430,1.1750,-9.6837,1.7568,7.1958,172.5906,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
261140,-0.1793,0.0503,0.0213,0.3065,1.2259,-9.7651,1.7595,7.1914,172.5943,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
261256,-0.2149,0.0814,-0.0305,0.3244,1.2498,-9.7262,1.7731,7.2041,172.5786,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
261372,-0.2083,0.0675,0.0656,0.2951,1.2037,-9.7322,1.7681,7.1885,172.5951,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
261488,-0.1888,0.0667,-0.0622,0.3232,1.2001,-9.7262,1.7802,7.1727,172.6075,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
261604,-0.2065,0.1042,0.0549,0.3567,1.2049,-9.6999,1.8111,7.1631,172.6092,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
