timestamp_ms,motion_detected,roll_deg,pitch_deg,yaw_deg,filtered_accel_x_(m/s²),filtered_accel_y_(m/s²),filtered_accel_z_(m/s²),filtered_gyro_x_(deg/s),filtered_gyro_y_(deg/s),filtered_gyro_z_(deg/s),accel_magnitude,gyro_magnitude,adc0,adc1,adc2,adc3,adc4,Label
34699,-0.1692,0.0402,-0.0454,0.3573,1.2193,-9.7106,1.7349,7.3177,172.4772,0,0,0,0,0,notthing
34815,-0.1905,0.0701,-0.0693,0.3502,1.2528,-9.7058,1.7663,7.321,172.4667,0,0,0,0,0,notthing
34931,-0.209,0.0518,0.0068,0.2664,1.2738,-9.734,1.7451,7.3341,172.4589,0,0,0,0,0,notthing
35047,-0.1984,0.0579,-0.0278,0.3178,1.2498,-9.6897,1.7569,7.3353,172.455,0,0,0,0,0,notthing
35163,-0.2271,0.0624,-0.0777,0.3131,1.2331,-9.7394,1.7638,7.3229,172.4654,0,0,0,0,0,notthing
35279,-0.1467,0.0723,0.1193,0.2753,1.275,-9.7537,1.7477,7.3351,172.4573,0,0,0,0,0,notthing
35395,-0.1842,0.074,0.0022,0.2975,1.2953,-9.6987,1.7471,7.3619,172.4314,0,0,0,0,0,notthing
35511,-0.2225,0.0856,-0.036,0.3166,1.3061,-9.743,1.7569,7.3889,172.4028,0,0,0,0,0,notthing
35627,-0.2222,0.0942,0.0161,0.2957,1.3216,-9.7447,1.7535,7.4221,172.3713,0,0,0,0,0,notthing
35743,-0.2052,0.0751,0.044,0.3639,1.1445,-9.7226,1.791,7.3509,172.4317,0,0,0,0,0,notthing
35859,-0.162,0.0384,-0.1078,0.2969,1.1415,-9.7328,1.7854,7.2845,172.4976,0,0,0,0,0,notthing
35975,-0.1502,0.0702,-0.0573,0.3238,1.2654,-9.6939,1.7966,7.2993,172.4805,0,0,0,0,0,notthing
36091,-0.2262,0.0746,-0.018,0.3011,1.2025,-9.7352,1.7927,7.2732,172.5068,0,0,0,0,0,notthing
36207,-0.1478,0.0579,-0.0023,0.3005,1.2187,-9.7142,1.7892,7.2606,172.5199,0,0,0,0,0,notthing
36323,-0.1994,0.0781,-0.0326,0.316,1.239,-9.7627,1.7943,7.2575,172.5217,0,0,0,0,0,notthing
36439,-0.2001,0.0744,0.0143,0.2993,1.2444,-9.7244,1.7897,7.2606,172.5197,0,0,0,0,0,notthing
36555,-0.2213,0.0825,0.0239,0.261,1.2175,-9.74,1.763,7.2468,172.5396,0,0,0,0,0,notthing
36671,-0.2106,0.0883,0.0064,0.3226,1.2181,-9.743,1.7749,7.2344,172.5488,0,0,0,0,0,notthing
36787,-0.2215,0.0864,0.0196,0.3166,1.2211,-9.6957,1.783,7.2284,172.5527,0,0,0,0,0,notthing
36903,-0.1733,0.0545,-0.0296,0.2586,1.2241,-9.74,1.7556,7.2216,172.5659,0,0,0,0,0,notthing
37019,-0.1755,0.0727,0.0089,0.334,1.2001,-9.719,1.7753,7.203,172.5792,0,0,0,0,0,notthing
37135,-0.1952,0.0675,0.053,0.3107,1.242,-9.7388,1.779,7.2092,172.5723,0,0,0,0,0,notthing
37251,-0.1812,0.0582,0.0244,0.2999,1.2546,-9.6945,1.7769,7.2252,172.5572,0,0,0,0,0,notthing
37367,-0.1872,0.0637,-0.0225,0.3137,1.2564,-9.6861,1.7831,7.2413,172.5401,0,0,0,0,0,notthing
37483,-0.184,0.0798,0.0259,0.3125,1.2145,-9.7262,1.7874,7.2286,172.5514,0,0,0,0,0,notthing
37599,-0.1926,0.0553,-0.0417,0.3148,1.2163,-9.7268,1.7926,7.2181,172.5603,0,0,0,0,0,notthing
37715,-0.2034,0.0605,0.0502,0.2837,1.248,-9.7495,1.7786,7.2255,172.5565,0,0,0,0,0,notthing
37831,-0.2267,0.0622,0.0379,0.3334,1.2271,-9.7094,1.7959,7.2228,172.5549,0,0,0,0,0,notthing
37947,-0.2159,0.0581,-0.053,0.2897,1.2432,-9.7489,1.7851,7.227,172.5535,0,0,0,0,0,notthing
38063,-0.1899,0.0645,0.0337,0.1574,1.2289,-9.7196,1.6987,7.2248,172.5761,0,0,0,0,0,notthing
38179,-0.2127,0.0762,-0.0502,0.2915,1.2325,-9.725,1.6992,7.2243,172.5765,0,0,0,0,0,notthing
38295,-0.208,0.0668,0.0222,0.2843,1.2546,-9.7238,1.6954,7.2368,172.5652,0,0,0,0,0,notthing
38411,-0.1909,0.0611,0.0011,0.2981,1.2588,-9.725,1.7,7.2503,172.551,0,0,0,0,0,notthing
38527,-0.2155,0.086,0.0281,0.3131,1.2337,-9.7196,1.713,7.2482,172.55,0,0,0,0,0,notthing
38643,-0.203,0.0646,-0.0338,0.3047,1.2588,-9.7459,1.7193,7.259,172.538,0,0,0,0,0,notthing
38759,-0.2248,0.0766,0.0406,0.2562,1.254,-9.7352,1.6968,7.2669,172.5355,0,0,0,0,0,notthing
38875,-0.2293,0.0813,0.0314,0.3226,1.2289,-9.7507,1.7152,7.2581,172.5399,0,0,0,0,0,notthing
38991,-0.1955,0.0723,-0.0247,0.3005,1.2283,-9.719,1.7194,7.2522,172.5446,0,0,0,0,0,notthing
39107,-0.1964,0.0658,0.0019,0.2795,1.2384,-9.7316,1.7106,7.252,172.5469,0,0,0,0,0,notthing
39223,-0.1982,0.0762,0,0.3214,1.266,-9.7023,1.7277,7.2697,172.5256,0,0,0,0,0,notthing
39339,-0.2229,0.0947,0.0297,0.2861,1.2522,-9.7142,1.7223,7.277,172.5199,0,0,0,0,0,notthing
39455,-0.2367,0.0712,0.0434,0.2843,1.2498,-9.7513,1.7157,7.2793,172.5191,0,0,0,0,0,notthing
39571,-0.2113,0.0568,-0.0108,0.3095,1.2127,-9.74,1.7247,7.2608,172.535,0,0,0,0,0,notthing
39687,-0.1999,0.0583,0.0134,0.3274,1.2462,-9.6993,1.744,7.2664,172.525,0,0,0,0,0,notthing
39803,-0.2093,0.0608,0.0237,0.3059,1.2205,-9.7412,1.748,7.2536,172.5366,0,0,0,0,0,notthing
39919,-0.1827,0.0769,-0.0071,0.3274,1.2247,-9.7394,1.7643,7.2445,172.5415,0,0,0,0,0,notthing
40035,-0.2134,0.0693,-0.0108,0.2999,1.2582,-9.7184,1.7631,7.2574,172.5293,0,0,0,0,0,notthing
40151,-0.2281,0.0961,-0.0229,0.3178,1.2432,-9.7154,1.7727,7.2605,172.524,0,0,0,0,0,notthing
40267,-0.2187,0.0693,0.0305,0.3292,1.2229,-9.6993,1.7882,7.2526,172.5278,0,0,0,0,0,notthing
40383,-0.2168,0.0641,0.0037,0.3065,1.2522,-9.7406,1.7882,7.2596,172.5211,0,0,0,0,0,notthing
40499,-0.2007,0.0774,-0.0048,0.2813,1.272,-9.7382,1.7734,7.2775,172.5072,0,0,0,0,0,notthing
40615,-0.1917,0.1057,-0.0259,0.343,1.2504,-9.7052,1.7968,7.2835,172.4958,0,0,0,0,0,notthing
40731,-0.2179,0.0598,-0.0139,0.2933,1.2259,-9.7537,1.788,7.2711,172.51,0,0,0,0,0,notthing
40847,-0.1757,0.0699,-0.0593,0.2975,1.2378,-9.7286,1.7829,7.2688,172.5134,0,0,0,0,0,notthing
40963,-0.2044,0.0627,-0.0293,0.3125,1.2432,-9.7412,1.7869,7.2689,172.5124,0,0,0,0,0,notthing
41079,-0.1948,0.0872,0.0553,0.2879,1.2211,-9.7244,1.7765,7.2574,172.5261,0,0,0,0,0,notthing
41195,-0.1865,0.081,-0.0247,0.3071,1.2606,-9.7184,1.7783,7.2703,172.513,0,0,0,0,0,notthing
41311,-0.2405,0.0592,0.0687,0.3448,1.2229,-9.7531,1.8014,7.2575,172.5199,0,0,0,0,0,notthing
41427,-0.193,0.0668,-0.0146,0.4453,1.2558,-9.713,1.8815,7.2677,172.4901,0,0,0,0,0,notthing
41543,-0.2101,0.0769,0.0628,0.3472,1.2139,-9.7501,1.8958,7.2502,172.5035,0,0,0,0,0,notthing
41659,-0.2278,0.0683,-0.0239,0.2867,1.278,-9.7286,1.8736,7.2732,172.4868,0,0,0,0,0,notthing
41775,-0.205,0.0856,0.0252,0.2963,1.2516,-9.6885,1.86,7.2816,172.4821,0,0,0,0,0,notthing
41891,-0.2053,0.065,-0.0256,0.3334,1.2331,-9.7202,1.8689,7.276,172.4853,0,0,0,0,0,notthing
42007,-0.2102,0.0807,0.0037,0.3442,1.2097,-9.7394,1.8828,7.256,172.5012,0,0,0,0,0,notthing
42123,-0.2303,0.0836,-0.0034,0.3532,1.2085,-9.7088,1.9013,7.2395,172.5124,0,0,0,0,0,notthing
42239,-0.1663,0.0405,-0.0007,0.328,1.0774,-9.7262,1.9031,7.1475,172.6009,0,0,0,0,0,notthing
42355,-0.1911,0.0612,-0.0222,0.3143,1.2714,-9.7459,1.8959,7.1756,172.5756,0,0,0,0,0,notthing
42471,-0.1981,0.0896,0.0215,0.3172,1.2402,-9.7406,1.8914,7.1833,172.5693,0,0,0,0,0,notthing
