timestamp_ms,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,roll,pitch,yaw,adc0,adc1,adc2,adc3,adc4,Label
15328,-0.2011,0.0529,-0.0138,0.3250,1.2247,-9.7531,1.8730,7.0759,172.6780,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
15444,-0.2198,0.0470,-0.0086,0.3190,1.2289,-9.7459,1.8717,7.0865,172.6680,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
15560,-0.1992,0.0703,0.0025,0.2825,1.2558,-9.7220,1.8497,7.1136,172.6475,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
15676,-0.2252,0.0987,-0.0504,0.3214,1.1385,-9.7376,1.8525,7.0688,172.6901,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
15792,-0.2215,0.0444,0.0135,0.2771,1.2331,-9.7166,1.8294,7.0848,172.6805,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
15908,-0.1900,0.0590,0.0085,0.3657,1.1834,-9.7603,1.8595,7.0671,172.6899,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
16024,-0.0863,-0.0091,0.0244,0.2083,1.4252,-9.6975,1.7955,7.1961,172.5810,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
16140,-0.3829,0.0350,0.0273,0.2628,1.1391,-9.8208,1.7680,7.1375,172.6446,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
16256,-0.1570,0.0286,0.0042,0.1820,0.9721,-9.7154,1.6984,6.9959,172.7989,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
16372,-0.0525,0.0143,-0.0616,0.2831,1.0978,-9.7837,1.6933,6.9361,172.8582,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
16488,-0.0960,0.0382,0.0294,0.3196,1.3282,-9.7148,1.7107,7.0205,172.7720,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
16604,-0.2345,0.0547,0.0300,0.4100,1.2959,-9.7005,1.7794,7.0786,172.6990,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
16720,-0.2493,0.0697,-0.0033,0.3472,1.2666,-9.7011,1.8046,7.1140,172.6584,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
16836,-0.2514,0.0600,-0.0360,0.3310,1.2319,-9.7154,1.8177,7.1248,172.6446,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
16952,-0.2341,0.0796,-0.0145,0.4094,1.2444,-9.7537,1.8745,7.1388,172.6167,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
17068,-0.2061,0.0708,0.0044,0.2191,1.1792,-9.7400,1.8150,7.1151,172.6547,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
17184,-0.2324,0.0627,-0.0254,0.2957,1.2259,-9.7609,1.8056,7.1191,172.6532,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
17300,-0.1967,0.0260,0.0319,0.3490,1.1361,-9.7023,1.8296,7.0749,172.6901,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
17416,-0.1945,0.0658,0.0070,0.2903,1.2139,-9.7633,1.8156,7.0758,172.6927,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
17532,-0.2001,0.0630,0.0300,0.2652,1.1534,-9.7292,1.7891,7.0441,172.7300,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
17648,-0.1951,0.0262,0.0044,0.3053,1.2432,-9.7406,1.7883,7.0668,172.7083,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
17764,0.1061,-0.0979,0.0303,-0.1886,1.6419,-10.0189,1.4944,7.2983,172.5486,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
17880,-0.5689,0.1524,0.0870,0.2287,1.3977,-9.7651,1.4778,7.3829,172.4690,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
17996,-0.2065,0.0882,0.0404,0.1502,1.0439,-9.7902,1.4175,7.2533,172.6080,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
18112,-0.0618,0.0455,-0.0333,0.3310,1.0876,-9.7436,1.4689,7.1649,172.6846,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
18228,-0.0406,0.0416,0.0260,0.3472,1.2241,-9.7567,1.5242,7.1631,172.6749,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
18344,-0.1827,0.0405,-0.0567,0.3597,1.2564,-9.7124,1.5819,7.1833,172.6428,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
18460,-0.2031,0.0729,0.0352,0.3065,1.2726,-9.7573,1.6021,7.2077,172.6146,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
18576,-0.2084,0.0864,0.0064,0.4316,1.2073,-9.7585,1.6932,7.1916,172.6097,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
18692,-0.1909,0.0383,0.0491,0.1616,1.2582,-9.7292,1.6185,7.2092,172.6095,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
18808,-0.2087,0.0427,0.0307,0.2628,1.1852,-9.7334,1.6102,7.1823,172.6375,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
18924,-0.1902,0.0739,0.0315,0.4974,1.2193,-9.7681,1.7387,7.1749,172.6153,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
19040,-0.1907,0.0660,0.0157,0.1538,1.2612,-9.6987,1.6553,7.1981,172.6120,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
19156,-0.1969,0.0570,0.0240,0.2700,1.1918,-9.7579,1.6471,7.1744,172.6371,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
19272,-0.2083,0.0619,-0.0672,0.3711,1.2037,-9.7675,1.6984,7.1590,172.6402,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
19388,-0.1909,0.0866,0.0323,0.3226,1.2361,-9.7352,1.7169,7.1663,172.6288,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
19504,-0.1804,0.0619,0.0474,0.2382,1.2043,-9.7783,1.6836,7.1516,172.6509,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
19620,-0.2360,0.1666,0.0408,0.4423,1.6700,-9.8202,1.7708,7.4037,172.3851,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
19736,-0.2176,-0.1283,-0.0105,0.3735,0.7710,-9.7717,1.8120,7.1152,172.6553,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
19852,-0.0650,-0.0605,-0.0382,0.2017,1.1660,-9.8381,1.7470,7.0793,172.7062,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
19968,-0.1749,0.0622,-0.0249,0.4405,1.2660,-9.6681,1.8303,7.1164,172.6496,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
20084,-0.2667,0.0500,0.0680,0.3424,1.2953,-9.7298,1.8471,7.1625,172.6007,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
20200,-0.2544,0.0907,0.0004,0.2598,1.2085,-9.7328,1.8142,7.1539,172.6173,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
20316,-0.2244,0.0641,-0.0076,0.3268,1.1636,-9.7495,1.8234,7.1188,172.6491,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
20432,-0.1793,0.0454,0.0115,0.2951,1.2127,-9.7585,1.8129,7.1150,172.6554,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
20548,-0.1970,0.0533,0.0588,0.3202,1.2361,-9.7400,1.8184,7.1263,172.6430,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
20664,-0.2166,0.0578,0.0124,0.3214,1.2600,-9.7495,1.8239,7.1497,172.6190,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
20780,-0.2110,0.0717,0.0971,0.3244,1.2582,-9.7477,1.8305,7.1698,172.5978,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
20896,-0.2121,0.0529,0.0026,0.2879,1.2187,-9.7364,1.8156,7.1660,172.6053,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
21012,-0.1884,0.0837,0.0230,0.3388,1.1983,-9.7424,1.8317,7.1502,172.6165,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
21128,-0.1613,0.0927,0.0468,0.3256,0.9864,-9.6963,1.8399,7.0167,172.7437,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
21244,0.0342,0.0070,-0.0041,0.0287,1.1391,-9.7256,1.6732,6.9834,172.8170,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
21360,-0.2018,0.0465,-0.0868,0.1700,1.5018,-9.6951,1.6052,7.1654,172.6551,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
21476,-0.2877,0.1311,0.0510,0.3053,1.3067,-9.7011,1.6233,7.2155,172.6022,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
21592,-0.2822,0.0995,0.0399,0.3101,1.2247,-9.7843,1.6412,7.2070,172.6065,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
21708,-0.2151,0.0664,0.0106,0.3556,1.1594,-9.7591,1.6843,7.1634,172.6393,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
21824,-0.2075,0.0717,-0.0203,0.2735,1.1965,-9.7543,1.6753,7.1461,172.6582,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
21940,-0.2061,0.0952,0.0059,0.3214,1.2504,-9.7244,1.6955,7.1638,172.6363,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
22056,-0.2712,0.1152,0.0630,0.4082,1.3899,-9.6795,1.7648,7.2635,172.5229,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
22172,-0.2324,0.1502,0.0564,0.1407,1.0068,-9.7286,1.6711,7.1285,172.6762,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
22288,-0.1122,0.0224,-0.0562,0.3322,1.1127,-9.7735,1.6975,7.0647,172.7322,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
22404,-0.1483,0.0294,0.0492,0.3597,1.2708,-9.7124,1.7380,7.1031,172.6852,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
22520,-0.2353,0.0496,-0.0322,0.3992,1.2881,-9.7040,1.7977,7.1482,172.6269,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
22636,-0.2428,0.0793,-0.0263,0.3226,1.2642,-9.6969,1.8069,7.1757,172.5980,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
22752,-0.2373,0.0598,0.0061,0.3406,1.2121,-9.7825,1.8241,7.1640,172.6051,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
22868,-0.2428,0.0432,0.0440,0.2969,1.2019,-9.7196,1.8154,7.1522,172.6186,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
22984,-0.2179,0.0537,-0.0296,0.3466,1.1959,-9.7609,1.8357,7.1351,172.6302,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
23100,-0.1830,0.0498,-0.0382,0.3382,1.1864,-9.7148,1.8500,7.1174,172.6436,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
23216,-0.1952,0.0668,-0.0149,0.2765,1.2289,-9.7693,1.8258,7.1224,172.6450,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
23332,-0.1984,0.0803,-0.0255,0.3047,1.1995,-9.7555,1.8208,7.1108,172.6575,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
23448,-0.1720,0.0701,0.0124,0.3705,1.2055,-9.7214,1.8553,7.1061,172.6533,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
23564,-0.2038,0.0847,-0.0479,0.2514,1.2169,-9.7202,1.8168,7.1089,172.6603,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
23680,-0.1879,0.0616,0.0214,0.3316,1.3576,-9.7244,1.8286,7.1923,172.5765,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
23796,-0.2138,0.0559,0.0149,0.3484,1.2594,-9.7178,1.8493,7.2110,172.5532,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
23912,-0.2061,0.0774,0.0162,0.2999,1.2366,-9.7705,1.8388,7.2109,172.5559,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
24028,-0.2138,0.0504,0.1202,0.3460,1.2343,-9.7537,1.8565,7.2106,172.5518,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
24144,-0.1828,0.0693,0.0657,0.3017,1.2468,-9.7376,1.8468,7.2189,172.5462,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
24260,-0.1842,0.0686,-0.0065,0.3609,1.2432,-9.7699,1.8721,7.2217,172.5371,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
24376,-0.2139,0.0669,-0.0818,0.2963,1.2516,-9.7280,1.8579,7.2323,172.5304,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
24492,-0.1892,0.0720,0.0027,0.3693,1.1816,-9.7663,1.8872,7.1984,172.5558,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
24608,-0.1865,0.0548,0.0219,0.2729,1.2181,-9.7328,1.8579,7.1917,172.5698,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
24724,-0.1821,0.0774,-0.0330,0.2945,1.1594,-9.7507,1.8439,7.1503,172.6134,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
24840,-0.1900,0.0789,0.0041,0.3412,1.2343,-9.7232,1.8589,7.1583,172.6019,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
24956,-0.1990,0.0635,-0.0406,0.3005,1.2019,-9.7382,1.8484,7.1457,172.6167,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
25072,-0.1913,0.0600,0.0530,0.3047,1.1936,-9.7573,1.8411,7.1282,172.6355,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
25188,-0.1891,0.0622,-0.0136,0.3232,1.1930,-9.7591,1.8453,7.1119,172.6502,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
25304,-0.2057,0.0495,-0.0022,0.3017,1.1493,-9.7232,1.8373,7.0746,172.6884,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
25420,-0.2097,-0.0333,-0.0454,0.4292,1.4587,-9.6544,1.9050,7.2249,172.5256,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
25536,-0.3191,0.0766,0.0210,0.3334,1.1475,-9.8681,1.9067,7.1646,172.5835,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
25652,-0.0738,0.0290,-0.0419,0.2849,0.9661,-9.7699,1.8824,7.0127,172.7366,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
25768,-0.0607,0.0117,-0.0579,0.3310,1.2372,-9.7621,1.8868,7.0334,172.7154,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
25884,-0.2084,0.0631,0.0226,0.3095,1.3288,-9.7304,1.8786,7.1073,172.6461,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
26000,-0.2346,0.0543,0.0657,0.3256,1.2756,-9.7316,1.8808,7.1429,172.6112,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
26116,-0.0886,0.2080,0.0098,0.3633,1.0176,-9.4095,1.9115,7.0485,172.6943,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
26232,-0.1584,0.0372,-0.0091,0.4142,1.1349,-9.7220,1.9627,7.0089,172.7188,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
26348,-0.2454,0.0249,-0.0230,0.3370,1.3199,-9.7172,1.9633,7.0812,172.6490,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
26464,-0.2660,0.0807,0.0031,0.2999,1.2600,-9.7256,1.9421,7.1110,172.6260,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
26580,-0.2225,0.0641,0.0056,0.3148,1.1906,-9.7567,1.9313,7.0952,172.6441,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
26696,-0.2144,0.0727,-0.0738,0.2933,1.1852,-9.7471,1.9092,7.0786,172.6659,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
26812,-0.2478,0.0404,0.0806,0.3556,1.0673,-9.7430,1.9261,6.9954,172.7417,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
26928,-0.0517,-0.0544,-0.0656,0.2694,0.7680,-9.8166,1.8902,6.7420,172.9957,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
27044,-0.1314,-0.0074,0.0450,0.2927,1.1947,-9.8220,1.8704,6.7612,172.9825,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
27160,-0.2016,0.0464,0.0060,0.3334,1.3797,-9.6771,1.8788,6.8956,172.8507,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
27276,-0.2912,0.0682,0.0135,0.3633,1.2432,-9.7519,1.9026,6.9321,172.8090,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
27392,-0.2298,0.0747,0.0318,0.3113,1.2223,-9.7525,1.8937,6.9530,172.7913,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
