timestamp_ms,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,roll,pitch,yaw,adc0,adc1,adc2,adc3,adc4,Label
103720,-0.2594,0.0509,0.0079,0.3400,1.2115,-9.6999,1.8386,7.1091,172.6547,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
103836,-0.1628,0.0380,-0.0052,0.1921,1.1421,-9.7154,1.7675,7.0687,172.7115,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
103952,-0.2034,0.0513,-0.0022,0.2897,1.1858,-9.7597,1.7595,7.0542,172.7275,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
104068,-0.1877,0.0590,0.0177,0.2724,1.2127,-9.7214,1.7428,7.0596,172.7263,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
104184,-0.1789,0.0577,0.0057,0.3388,1.2115,-9.7543,1.7660,7.0612,172.7191,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
104300,-0.1854,0.0491,0.0635,0.2945,1.2540,-9.7609,1.7608,7.0869,172.6955,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
104416,-0.2136,0.0688,0.0229,0.6159,1.2283,-9.7537,1.9437,7.0949,172.6411,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
104532,-0.1599,0.0754,-0.0510,0.3065,1.1744,-9.7064,1.9289,7.0750,172.6642,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
104648,-0.2289,0.0693,-0.0380,0.0796,1.1912,-9.7567,1.7823,7.0637,172.7127,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
104764,-0.1925,0.0502,0.0165,0.3969,1.1708,-9.7376,1.8357,7.0424,172.7199,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
104880,-0.1380,0.0510,0.0014,0.3747,1.1570,-9.7789,1.8702,7.0124,172.7401,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
104996,-0.1776,0.0593,0.0278,0.2610,1.2037,-9.7477,1.8354,7.0149,172.7466,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
105112,-0.1226,0.0423,-0.0401,0.4064,1.1385,-9.7669,1.8886,6.9777,172.7688,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
105228,-0.2150,0.0643,0.0450,0.3957,1.1965,-9.7394,1.9306,6.9798,172.7556,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
105344,-0.1801,0.0585,-0.0014,0.3334,1.2247,-9.7902,1.9311,6.9945,172.7413,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
105460,-0.2075,0.1013,0.0177,0.0652,1.3246,-9.7220,1.7764,7.0710,172.7071,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
105576,-0.2323,0.0776,0.0345,0.5423,1.1768,-9.7555,1.9148,7.0508,172.6912,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
105692,-0.2484,0.0757,0.0180,0.1868,1.0954,-9.7609,1.8323,6.9860,172.7754,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
105808,-0.2079,0.0859,0.0161,0.4411,1.0732,-9.7675,1.9062,6.9138,172.8257,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
105924,-0.2189,0.0626,0.0207,0.1335,1.1576,-9.7651,1.7933,6.8986,172.8699,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
106040,-0.1361,0.0436,-0.0765,0.5285,1.0541,-9.7807,1.9218,6.8230,172.9091,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
106156,-0.1726,0.0192,-0.0635,0.3597,1.1924,-9.7316,1.9397,6.8387,172.8890,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
106272,-0.1667,0.0739,0.0581,0.1676,1.2654,-9.7759,1.8429,6.8925,172.8631,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
106388,-0.2270,0.0919,-0.0594,0.4364,1.3121,-9.7352,1.9130,6.9701,172.7696,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
106504,-0.1979,0.0972,0.0513,0.1969,1.2857,-9.7412,1.8365,7.0249,172.7367,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
106620,-0.2339,0.0871,-0.0232,0.4124,1.1391,-9.7142,1.8941,6.9907,172.7547,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
106736,-0.3230,0.0613,0.0416,0.4148,1.3330,-9.7914,1.9454,7.0667,172.6678,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
106852,-0.2551,0.0549,-0.0090,0.2634,1.0732,-9.7878,1.9040,6.9855,172.7572,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
