timestamp_ms,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,roll,pitch,yaw,adc0,adc1,adc2,adc3,adc4,Label
35279,-0.1570,0.0615,-0.0267,0.3119,1.2103,-9.7555,1.7810,7.0999,172.6779,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
35395,-0.1992,0.0566,0.0037,0.2849,1.2079,-9.7477,1.7690,7.0960,172.6846,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
35511,-0.1963,0.0579,0.0011,0.3035,1.2181,-9.7304,1.7694,7.0996,172.6810,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
35627,-0.1936,0.0708,0.0412,0.3053,1.2319,-9.7477,1.7704,7.1095,172.6711,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
35743,-0.1761,0.0902,-0.0203,0.3591,1.2091,-9.7591,1.8026,7.1044,172.6682,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
35859,-0.1725,0.1099,-0.0049,0.1071,1.0798,-9.5885,1.6878,7.0377,172.7608,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
35975,0.1299,0.0258,-0.0189,0.6201,1.1744,-9.7304,1.8813,7.0210,172.7288,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
36091,-0.2357,0.0980,-0.0282,0.3609,1.4372,-9.6849,1.9043,7.1623,172.5863,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
36207,-0.3422,0.1108,-0.0166,0.3466,1.3234,-9.7657,1.9154,7.2177,172.5299,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
36323,-0.2953,0.0896,-0.0289,0.2083,1.2121,-9.7370,1.8454,7.2054,172.5596,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
36439,-0.1665,0.0553,0.0222,0.3017,1.1115,-9.7813,1.8364,7.1326,172.6324,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
36555,-0.1467,0.0556,0.0004,0.2514,1.1439,-9.7430,1.7996,7.0888,172.6841,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
36671,0.0630,-0.0282,0.0061,0.3143,1.3294,-9.8244,1.8012,7.1507,172.6236,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
36787,-0.6180,0.2140,0.1059,0.3304,1.4785,-9.8980,1.8104,7.2870,172.4891,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
36903,-0.2312,0.0519,0.0285,0.1329,0.9817,-9.6969,1.7084,7.1378,172.6585,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
37019,-0.0718,0.0181,-0.0716,0.4519,1.0589,-9.7513,1.8013,7.0433,172.7278,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
37135,-0.0860,0.0307,-0.0224,0.3322,1.2372,-9.7028,1.8156,7.0651,172.7030,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
37251,-0.1971,0.0341,-0.0010,0.3562,1.2714,-9.7052,1.8423,7.1043,172.6583,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
37367,-0.2454,0.0706,-0.0125,0.3460,1.2869,-9.7256,1.8601,7.1472,172.6123,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
37483,-0.2260,0.0664,0.0470,0.3148,1.0738,-9.7471,1.8580,7.0609,172.6963,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
37599,-0.2097,0.0765,-0.0461,0.3089,1.1702,-9.7370,1.8526,7.0398,172.7181,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
37715,-0.2078,0.0476,0.0185,0.2610,1.2139,-9.7633,1.8192,7.0443,172.7222,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
37831,-0.1830,0.0660,0.0806,0.3538,1.2193,-9.7382,1.8437,7.0531,172.7075,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
37947,-0.1832,0.0578,0.0098,0.2969,1.2492,-9.7549,1.8322,7.0773,172.6870,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
38063,-0.1613,0.0628,-0.0095,0.3759,1.2085,-9.7579,1.8680,7.0750,172.6801,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
38179,-0.1917,0.0693,0.0187,0.2718,1.2319,-9.7442,1.8397,7.0878,172.6750,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
38295,-0.2288,0.0514,0.0278,0.4184,1.2157,-9.7453,1.8997,7.0895,172.6579,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
38411,-0.2240,0.0487,-0.0147,0.3316,1.2372,-9.7424,1.9031,7.1039,172.6431,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
38527,-0.2119,0.0642,0.0222,0.2807,1.1995,-9.7310,1.8769,7.0960,172.6575,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
38643,-0.2007,0.0684,0.0301,0.2718,1.2097,-9.7052,1.8484,7.0966,172.6642,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
38759,-0.2069,0.0660,-0.0354,0.3526,1.2660,-9.7567,1.8689,7.1258,172.6307,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
38875,-0.2459,0.0776,-0.0132,0.3119,1.2654,-9.7382,1.8639,7.1532,172.6055,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
38991,-0.2045,0.0559,0.0751,0.3035,1.2384,-9.7453,1.8544,7.1618,172.5996,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
39107,-0.2174,0.0363,-0.0230,0.2981,1.2169,-9.7208,1.8433,7.1588,172.6052,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
39223,-0.2327,0.0859,0.0446,0.3208,1.2241,-9.7208,1.8465,7.1603,172.6030,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
39339,-0.1999,0.0683,-0.0049,0.3041,1.2163,-9.7238,1.8396,7.1569,172.6081,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
39455,-0.1872,0.0538,-0.0168,0.3645,1.1552,-9.7525,1.8682,7.1163,172.6401,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
39571,-0.1775,0.0249,0.0100,0.3011,1.2109,-9.7549,1.8568,7.1119,172.6472,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
39687,-0.2119,0.0498,0.0083,0.2999,1.2588,-9.7609,1.8457,7.1353,172.6275,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
39803,-0.2018,0.0432,-0.0526,0.3316,1.2313,-9.7298,1.8547,7.1426,172.6181,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
39919,-0.1941,0.0710,0.0165,0.3364,1.2199,-9.7400,1.8655,7.1418,172.6161,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
40035,-0.2174,0.0583,-0.0200,0.2987,1.2648,-9.7447,1.8531,7.1668,172.5951,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
40151,-0.0772,0.0091,0.0808,0.1496,1.2474,-9.9022,1.7522,7.1681,172.6186,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
40267,-0.4442,0.1242,0.0052,0.2502,1.3576,-9.8405,1.7210,7.2372,172.5589,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
40383,-0.2143,0.0419,-0.0067,0.1945,0.9775,-9.7088,1.6637,7.0895,172.7160,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
40499,-0.0780,0.0273,-0.0234,0.3280,1.1319,-9.8058,1.6877,7.0385,172.7600,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
40615,-0.1307,0.0672,-0.0192,0.3526,1.2456,-9.7430,1.7245,7.0627,172.7277,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
40731,-0.1520,0.0499,0.0500,0.3017,1.2067,-9.6909,1.7289,7.0659,172.7236,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
40847,0.0746,0.0725,-0.0798,0.4184,1.0726,-9.6322,1.8023,6.9951,172.7742,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
40963,-0.3160,0.0558,0.0375,0.3412,1.5677,-9.7280,1.8206,7.2112,172.5602,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
41079,-0.3922,0.1085,0.0553,0.1993,1.2791,-9.7531,1.7545,7.2372,172.5510,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
41195,-0.2361,0.0356,-0.0121,0.2712,1.0583,-9.7430,1.7376,7.1333,172.6559,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
41311,-0.1650,0.0748,0.0170,0.3693,1.1439,-9.7711,1.7789,7.0872,172.6908,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
41427,-0.1445,0.0443,-0.0252,0.2652,1.1912,-9.7394,1.7559,7.0755,172.7077,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
41543,-0.1542,0.0703,0.0344,0.3364,1.2361,-9.7274,1.7767,7.0917,172.6869,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
41659,-0.1952,0.0765,0.0080,0.3208,1.2528,-9.7412,1.7862,7.1150,172.6620,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
41775,-0.2023,0.0938,-0.0184,0.3717,1.2175,-9.7567,1.8241,7.1143,172.6532,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
41891,-0.1755,0.0744,-0.0080,0.2682,1.2456,-9.7316,1.7983,7.1320,172.6425,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
42007,-0.1907,0.0807,-0.0401,0.3508,1.2181,-9.7501,1.8229,7.1304,172.6379,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
42123,-0.2018,0.0851,0.0264,0.3472,1.2037,-9.7148,1.8437,7.1233,172.6396,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
42239,-0.1905,0.0435,-0.0523,0.2604,1.2151,-9.7549,1.8110,7.1208,172.6502,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
42355,-0.2068,0.0654,0.0127,0.3651,1.2217,-9.7513,1.8427,7.1223,172.6408,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
42471,-0.1890,0.1007,-0.0026,0.2759,1.2468,-9.7591,1.8191,7.1379,172.6316,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
42587,-0.2210,0.0683,0.0436,0.3113,1.2277,-9.7711,1.8182,7.1399,172.6299,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
42703,-0.2105,0.0574,-0.0019,0.2837,1.2349,-9.7190,1.8023,7.1497,172.6244,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
42819,-0.2129,0.0796,0.0590,0.4004,1.2193,-9.7298,1.8559,7.1484,172.6122,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
42935,-0.2048,0.1025,0.0029,0.2239,1.2103,-9.7328,1.8011,7.1423,172.6318,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
43051,-0.1907,0.0494,0.0134,0.3615,1.1433,-9.7549,1.8318,7.0960,172.6690,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
43167,-0.1670,0.0645,-0.0379,0.2855,1.2019,-9.6927,1.8162,7.0930,172.6758,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
43283,-0.1808,0.0206,0.0068,0.3244,1.1995,-9.7364,1.8240,7.0857,172.6810,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
43399,-0.1966,0.0728,0.0279,0.3693,1.2253,-9.7597,1.8567,7.0922,172.6664,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
43515,-0.1835,0.0529,0.0194,0.3214,1.1894,-9.7729,1.8580,7.0765,172.6813,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
