timestamp_ms,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,roll,pitch,yaw,adc0,adc1,adc2,adc3,adc4,Label
37833,-0.2065,0.0713,0.0378,0.3119,1.2313,-9.7627,1.8236,7.1488,172.6199,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
37949,-0.1900,0.0776,0.0225,0.3137,1.2325,-9.7023,1.8249,7.1574,172.6112,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
38065,-0.2072,0.0742,-0.0049,0.3071,1.2127,-9.7340,1.8217,7.1515,172.6178,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
38181,-0.2001,0.0727,0.0434,0.3346,1.2193,-9.7430,1.8348,7.1493,172.6167,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
38297,-0.1819,0.0713,-0.0237,0.2580,1.1971,-9.7663,1.8014,7.1329,172.6408,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
38413,-0.1978,0.0631,0.0712,0.3334,1.2133,-9.7573,1.8155,7.1280,172.6421,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
38529,-0.2109,0.0999,-0.0344,0.2999,1.2187,-9.7172,1.8093,7.1297,172.6420,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
38645,-0.2135,0.0836,0.0901,0.1736,1.2552,-9.7017,1.7303,7.1538,172.6378,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
38761,-0.1917,0.0410,-0.0256,0.3107,1.2079,-9.7094,1.7391,7.1473,172.6421,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
38877,-0.1892,0.0511,-0.0053,0.3472,1.2139,-9.7471,1.7677,7.1420,172.6403,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
38993,-0.2016,0.0912,0.0070,0.2927,1.2103,-9.7154,1.7622,7.1376,172.6459,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
39109,-0.1899,0.0672,0.0104,0.2897,1.3755,-9.7094,1.7552,7.2298,172.5580,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
39225,-0.2054,0.0739,0.0037,0.3196,1.1894,-9.7220,1.7666,7.2039,172.5804,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
