timestamp_ms,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,roll,pitch,yaw,adc0,adc1,adc2,adc3,adc4,Label
101053,-0.1999,0.0533,0.0293,0.3232,1.3061,-9.7190,1.8008,7.1690,172.6059,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
101169,-0.2184,0.0631,0.0206,0.3621,1.2540,-9.7346,1.8321,7.1857,172.5820,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
101285,-0.2288,0.0577,-0.0352,0.2849,1.2462,-9.7322,1.8152,7.1966,172.5757,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
101401,-0.2119,0.1020,0.0215,0.3053,1.2510,-9.7112,1.8123,7.2106,172.5628,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
101517,-0.2288,0.0592,0.0509,0.3095,1.2085,-9.7088,1.8122,7.1987,172.5743,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
101633,-0.2207,0.0837,-0.0007,0.3005,1.2115,-9.7316,1.8065,7.1882,172.5860,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
101749,-0.2219,0.0917,-0.0037,0.3029,1.1965,-9.7364,1.8027,7.1696,172.6049,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
101865,-0.2120,0.0573,-0.0035,0.3143,1.2331,-9.7292,1.8060,7.1746,172.5993,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
101981,-0.2023,0.0695,0.0519,0.2903,1.1642,-9.7262,1.7951,7.1394,172.6361,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
102097,-0.1879,0.0686,0.0282,0.3298,1.2241,-9.7663,1.8076,7.1395,172.6329,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
102213,-0.2049,0.0559,-0.0168,0.3059,1.2013,-9.7280,1.8056,7.1292,172.6434,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
102329,-0.1975,0.0766,0.0127,0.3220,1.2001,-9.7334,1.8131,7.1188,172.6516,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
102445,-0.2338,0.0673,-0.0083,0.3370,1.1983,-9.7106,1.8290,7.1100,172.6562,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
102561,-0.1911,0.0601,-0.0269,0.1724,1.1965,-9.7058,1.7473,7.1018,172.6843,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
102677,-0.1954,0.0818,0.0188,0.3143,1.2247,-9.7436,1.7559,7.1076,172.6765,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
102793,-0.1865,0.0598,-0.0817,0.3484,1.1906,-9.7340,1.7837,7.0938,172.6832,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
102909,-0.1982,0.0416,0.0367,0.3154,1.1924,-9.7298,1.7897,7.0827,172.6925,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
103025,-0.1868,0.0597,-0.0214,0.2801,1.2229,-9.7262,1.7744,7.0907,172.6884,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
103141,-0.2029,0.0708,-0.0065,0.3705,1.1026,-9.7394,1.8135,7.0271,172.7404,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
103257,-0.2162,0.0676,0.0065,0.2801,1.2103,-9.7023,1.7963,7.0351,172.7369,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
103373,-0.2285,0.0547,0.0598,0.3729,1.1959,-9.7561,1.8340,7.0300,172.7324,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
103489,-0.2022,0.0687,-0.0038,0.3065,1.2043,-9.7076,1.8301,7.0338,172.7297,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
103605,-0.2129,0.0487,0.0637,0.2586,1.2319,-9.7412,1.7979,7.0510,172.7212,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
103721,-0.2199,0.0624,0.0299,0.3394,1.2049,-9.7603,1.8158,7.0492,172.7184,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
103837,-0.2091,0.0795,-0.0334,0.3460,1.1900,-9.7400,1.8362,7.0404,172.7218,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
103953,-0.2211,0.0983,0.0243,0.2897,1.1971,-9.7340,1.8218,7.0372,172.7285,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
104069,-0.2403,0.0701,0.0020,0.3095,1.1828,-9.7256,1.8205,7.0265,172.7392,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
104185,-0.1992,0.0652,0.0555,0.2670,1.1983,-9.7298,1.7944,7.0257,172.7465,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
104301,-0.2767,0.0849,-0.0338,0.2628,1.2815,-9.7040,1.7688,7.0751,172.7049,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
104417,-0.2281,0.1873,0.0887,0.7255,1.3612,-9.3401,2.0232,7.1912,172.5267,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
104533,-0.4323,0.1761,0.0094,0.2071,1.1576,-9.7424,1.9415,7.1495,172.5889,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
104649,-0.0658,0.0383,-0.0559,0.2753,0.9643,-9.7489,1.9083,6.9989,172.7431,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
104765,-0.1018,0.0387,0.0804,0.3208,1.2025,-9.7250,1.9050,7.0036,172.7395,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
104881,-0.1911,0.0455,0.0124,0.3544,1.2576,-9.7130,1.9218,7.0405,172.6993,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
104997,-0.2214,0.0714,-0.0436,0.3065,1.2432,-9.7268,1.9086,7.0646,172.6796,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
105113,-0.2221,0.0822,-0.0101,0.3591,1.2498,-9.7328,1.9274,7.0894,172.6506,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
105229,-0.2424,0.0728,-0.0394,0.3286,1.2007,-9.7190,1.9268,7.0844,172.6557,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
105345,-0.2369,0.0727,0.0553,0.3148,1.1983,-9.7214,1.9182,7.0783,172.6638,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
105461,-0.2136,0.0653,0.0383,0.3065,1.2085,-9.7537,1.9050,7.0764,172.6691,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
105577,-0.2168,0.0669,0.0080,0.2819,1.1870,-9.7286,1.8792,7.0641,172.6877,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
105693,-0.1994,0.0701,-0.0138,0.3370,1.2247,-9.7310,1.8881,7.0746,172.6753,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
105809,-0.2296,0.0866,0.0488,0.2759,1.1971,-9.7340,1.8604,7.0680,172.6888,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
105925,-0.2218,0.0682,-0.0243,0.3178,1.1876,-9.7412,1.8599,7.0559,172.7007,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
106041,-0.2018,0.0758,0.0262,0.2765,1.2109,-9.7052,1.8359,7.0612,172.7017,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
106157,-0.2112,0.0868,0.0057,0.3436,1.1606,-9.7519,1.8527,7.0333,172.7243,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
106273,-0.2230,0.0753,-0.0218,0.2706,1.2109,-9.7364,1.8254,7.0387,172.7262,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
106389,-0.2195,0.0958,-0.0333,0.3005,1.2067,-9.7537,1.8179,7.0398,172.7270,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
106505,-0.1821,0.0384,0.0145,0.3538,1.0152,-9.7627,1.8426,6.9289,172.8279,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
106621,0.0778,0.0957,-0.0500,0.3921,1.2558,-9.4514,1.8926,6.9907,172.7552,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
106737,-0.4826,0.1498,0.0626,0.3490,1.5659,-9.7286,1.9064,7.2069,172.5426,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
106853,-0.3390,0.1262,0.0153,0.2616,1.0367,-9.7394,1.8687,7.0936,172.6620,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
106969,-0.2109,0.0763,0.0540,0.2753,1.1121,-9.7465,1.8426,7.0348,172.7255,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
107085,-0.1925,0.0697,-0.0014,0.3202,1.1074,-9.7340,1.8456,6.9799,172.7778,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
107201,-0.1947,0.0656,-0.0110,0.2771,1.2109,-9.7489,1.8225,6.9897,172.7743,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
107317,-0.2019,0.0678,0.0673,0.3286,1.2169,-9.7226,1.8324,7.0038,172.7582,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
107433,-0.2097,0.0414,0.0349,0.2861,1.2025,-9.7471,1.8159,7.0064,172.7598,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
107549,-0.1765,0.0522,-0.0624,0.3232,1.1523,-9.7286,1.8233,6.9809,172.7826,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
107665,-0.1839,0.1029,0.0224,0.3340,1.2091,-9.7280,1.8362,6.9909,172.7697,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
107781,-0.2069,0.0755,-0.0364,0.3334,1.2211,-9.7328,1.8472,7.0065,172.7517,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
107897,-0.2338,0.0470,-0.0469,0.3178,1.2833,-9.7034,1.8485,7.0588,172.7008,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
108013,-0.2405,0.0672,0.0034,0.3184,1.2205,-9.7328,1.8496,7.0673,172.6923,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
108129,-0.1872,0.0718,0.0131,0.2963,1.2013,-9.6981,1.8383,7.0664,172.6960,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
108245,-0.1828,0.0425,0.0082,0.3208,1.1971,-9.7226,1.8421,7.0613,172.7000,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
108361,-0.1786,0.0714,-0.0143,0.3029,1.2229,-9.7597,1.8342,7.0691,172.6945,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
108477,-0.1684,0.0788,-0.0635,0.2885,1.2013,-9.7178,1.8196,7.0666,172.7006,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
108593,-0.2324,0.0828,0.0165,0.3214,1.2097,-9.7112,1.8257,7.0696,172.6961,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
108709,-0.1854,0.0813,0.0352,0.3562,1.2001,-9.7759,1.8504,7.0621,172.6972,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
108825,-0.1840,0.0912,-0.0087,0.2783,1.1702,-9.7268,1.8281,7.0416,172.7226,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
108941,-0.1891,0.0657,0.0329,0.2963,1.1804,-9.7453,1.8181,7.0277,172.7386,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
109057,-0.2117,0.0810,-0.0713,0.3334,1.1971,-9.7184,1.8313,7.0268,172.7361,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
109173,-0.1919,0.0593,0.0215,0.2741,1.2127,-9.7160,1.8086,7.0353,172.7337,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
109289,-0.1997,0.0573,0.0296,0.3220,1.2061,-9.7250,1.8160,7.0384,172.7288,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
109405,-0.1930,0.0568,0.0304,0.3328,1.2019,-9.7364,1.8287,7.0379,172.7261,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
109521,-0.1915,0.0822,0.0491,0.3496,1.2109,-9.7328,1.8499,7.0428,172.7159,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
109637,-0.2038,0.0553,-0.0472,0.2897,1.2049,-9.7136,1.8345,7.0454,172.7174,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
