timestamp_ms,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,roll,pitch,yaw,adc0,adc1,adc2,adc3,adc4,Label
103604,-0.2020,0.0807,-0.0207,0.3208,1.2378,-9.7579,1.8044,7.1771,172.5972,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
103720,-0.1815,0.0766,-0.0115,0.3364,1.2361,-9.7477,1.8200,7.1817,172.5889,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
103836,-0.2305,0.0361,0.0158,0.3406,1.2690,-9.7555,1.8363,7.2042,172.5630,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
103952,-0.2149,0.0725,0.0342,0.2921,1.2049,-9.7376,1.8232,7.1889,172.5811,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
104068,-0.1944,0.0919,0.0742,0.3274,1.1870,-9.7603,1.8316,7.1630,172.6042,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
104184,-0.1981,0.0859,-0.0279,0.3292,1.2091,-9.7615,1.8402,7.1524,172.6123,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
104300,-0.1934,0.0649,0.0451,0.2933,1.2396,-9.7370,1.8273,7.1624,172.6059,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
104416,-0.1594,0.0529,0.0052,0.3556,1.1768,-9.7040,1.8528,7.1372,172.6238,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
104532,-0.2369,0.0725,0.0500,0.2951,1.2720,-9.7459,1.8395,7.1668,172.5985,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
104648,-0.1955,0.0568,0.0799,0.2664,1.2809,-9.7765,1.8102,7.1964,172.5771,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
104764,-0.3530,0.0496,0.0559,0.4178,1.2301,-9.7765,1.8721,7.1932,172.5647,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
104880,-0.2127,0.0300,-0.0560,0.2682,1.0565,-9.7190,1.8422,7.0946,172.6678,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
104996,-0.1228,0.0532,0.0037,0.2376,1.1528,-9.7328,1.7970,7.0605,172.7121,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
105112,-0.1733,0.0560,0.0267,0.3023,1.2468,-9.7465,1.7935,7.0831,172.6911,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
105228,-0.1970,0.0705,0.0155,0.3292,1.2522,-9.6891,1.8071,7.1107,172.6610,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
105344,-0.3373,0.1305,0.1095,0.2753,1.2630,-9.6975,1.7877,7.1412,172.6361,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
105460,-0.2211,0.0375,-0.0941,0.1119,1.2666,-9.7376,1.6742,7.1683,172.6368,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
105576,-0.1557,0.0928,0.0161,0.3544,1.2271,-9.6723,1.7147,7.1740,172.6218,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
105692,-0.2042,0.0648,0.0405,0.3412,1.2570,-9.7322,1.7424,7.1921,172.5977,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
105808,-0.2001,0.0897,0.0502,0.3226,1.2426,-9.7406,1.7564,7.1995,172.5871,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
