timestamp_ms,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,roll,pitch,yaw,adc0,adc1,adc2,adc3,adc4,Label
25188,-0.1725,0.0992,0.0232,0.2825,1.2355,-9.7753,1.8107,7.1798,172.5931,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
25304,-0.2121,0.0511,-0.0273,0.3837,1.2157,-9.7453,1.8534,7.1723,172.5896,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
25420,-0.2082,0.0583,0.0372,0.3436,1.1918,-9.7442,1.8685,7.1520,172.6055,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
25536,-0.2166,0.0791,0.0191,0.2610,1.1648,-9.7106,1.8347,7.1207,172.6444,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
25652,-0.1564,0.0693,-0.0146,0.3454,1.2378,-9.7597,1.8523,7.1310,172.6299,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
25768,-0.2049,0.0224,0.0072,0.3172,1.1983,-9.7681,1.8517,7.1169,172.6437,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
25884,-0.1903,0.0491,0.0691,0.3214,1.2199,-9.7418,1.8540,7.1186,172.6415,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
26000,-0.1872,0.0753,-0.0251,0.3340,1.2337,-9.7118,1.8640,7.1302,172.6277,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
26116,-0.1872,0.0893,0.0371,0.2927,1.2624,-9.7340,1.8484,7.1558,172.6069,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
26232,-0.2027,0.0956,0.0010,0.3717,1.2007,-9.7549,1.8802,7.1414,172.6127,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
26348,-0.2267,0.0609,-0.0172,0.2706,1.2343,-9.7555,1.8498,7.1481,172.6140,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
26464,-0.1865,0.0852,-0.0519,0.4525,1.2193,-9.7609,1.9283,7.1446,172.5971,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
26580,-0.1943,0.0977,0.0248,0.3412,1.2917,-9.7699,1.9338,7.1830,172.5586,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
