timestamp_ms,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,roll,pitch,yaw,adc0,adc1,adc2,adc3,adc4,Label
255099,-0.1675,0.0703,0.0056,0.3705,1.2426,-9.7346,1.9819,7.0736,172.6513,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
255215,-0.2076,0.0705,-0.0165,0.2843,1.2241,-9.7190,1.9500,7.0837,172.6501,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
255331,-0.1381,0.0414,-0.0386,0.3556,1.1798,-9.7759,1.9618,7.0630,172.6669,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
255447,-0.1903,0.0772,0.0004,0.2897,1.2456,-9.7280,1.9349,7.0860,172.6519,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
255563,-0.2165,0.0821,-0.0119,0.3412,1.2492,-9.7849,1.9395,7.1046,172.6328,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
255679,-0.2395,0.0540,0.0029,0.3220,1.1463,-9.7064,1.9343,7.0675,172.6700,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
255795,-0.0898,-0.0953,0.0094,0.3053,1.4629,-9.7735,1.9178,7.2124,172.5343,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
255911,-0.3457,0.1314,0.0147,0.4238,1.5665,-9.6412,1.9743,7.4122,172.3265,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
256027,-0.3380,0.1228,-0.0008,0.2299,1.1930,-9.7106,1.9116,7.3714,172.3821,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
256143,-0.1949,0.0678,0.0633,0.3005,1.1098,-9.7681,1.8955,7.2819,172.4728,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
256259,-0.1741,0.0288,0.0160,0.2915,1.1852,-9.7489,1.8760,7.2466,172.5120,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
256375,-0.1741,0.0391,0.0499,0.3184,1.1888,-9.7328,1.8744,7.2179,172.5401,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
256491,-0.1776,0.0453,-0.0192,0.2520,1.2109,-9.7675,1.8335,7.2026,172.5653,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
256607,-0.3078,0.0583,0.0684,0.2502,1.5671,-9.8220,1.7939,7.3907,172.3923,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
256723,-0.1606,0.0562,0.0003,0.3214,0.7440,-9.6837,1.8042,7.0941,172.6778,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
256839,-0.0183,-0.0101,-0.0290,0.4819,1.1528,-9.7860,1.9041,7.0557,172.6894,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
256955,-0.1543,0.0492,-0.0169,0.3466,1.3288,-9.6999,1.9164,7.1295,172.6149,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
257071,-0.2024,0.0762,0.0356,0.3208,1.3366,-9.7537,1.9114,7.1966,172.5513,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
257187,-0.2211,0.0793,-0.0293,0.3801,1.2361,-9.7322,1.9422,7.2002,172.5398,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
257303,-0.2094,0.0372,-0.0154,0.3041,1.1924,-9.7681,1.9249,7.1757,172.5679,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
257419,-0.2131,0.0397,-0.0130,0.3322,1.2247,-9.7699,1.9256,7.1722,172.5711,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
257535,-0.2012,0.0789,0.0150,0.3484,1.1714,-9.7346,1.9366,7.1408,172.5986,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
257651,-0.1945,0.0552,-0.0019,0.3059,1.2079,-9.7627,1.9210,7.1317,172.6115,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
257767,-0.2335,0.0483,-0.0174,0.3466,1.1726,-9.7591,1.9308,7.1032,172.6364,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
257883,-0.2097,0.0414,-0.0386,0.2945,1.2600,-9.7304,1.9097,7.1304,172.6158,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
257999,-0.2014,0.0671,0.0581,0.3101,1.2211,-9.7328,1.8998,7.1321,172.6167,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
258115,-0.2243,0.0757,-0.0038,0.2993,1.2103,-9.7346,1.8846,7.1273,172.6253,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
