timestamp_ms,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,roll,pitch,yaw,adc0,adc1,adc2,adc3,adc4,Label
16023,-0.2136,0.0424,0.0607,0.3520,1.2654,-9.7459,1.8070,7.1449,172.6278,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
16139,-0.2117,0.0920,0.0404,0.3095,1.2109,-9.7633,1.8065,7.1371,172.6355,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
16255,-0.2169,0.0492,0.0337,0.2957,1.1947,-9.7094,1.7990,7.1246,172.6495,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
16371,-0.1651,0.0841,0.0724,0.3214,1.2486,-9.7573,1.8063,7.1410,172.6318,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
16487,-0.2195,0.0470,0.0239,0.3705,1.2151,-9.7513,1.8416,7.1367,172.6271,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
16603,-0.2127,0.0683,0.0119,0.3101,1.1965,-9.7675,1.8379,7.1211,172.6432,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
16719,-0.2023,0.0581,0.0649,0.3023,1.1953,-9.7453,1.8304,7.1079,172.6578,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
16835,-0.2091,0.0798,0.0254,0.2885,1.2169,-9.7334,1.8159,7.1095,172.6600,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
16951,-0.0196,-0.0544,-0.0170,0.3579,0.8081,-9.6885,1.8450,6.8772,172.8773,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
17067,-0.2108,0.0968,-0.0747,0.4423,1.3731,-9.5227,1.9224,7.0069,172.7316,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
17183,-0.3200,0.0720,0.0376,0.2903,1.4198,-9.7807,1.8983,7.1328,172.6163,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
17299,-0.3390,0.0962,-0.0097,0.2897,1.1786,-9.7406,1.8776,7.1091,172.6446,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
17415,-0.2165,0.0146,-0.0683,0.3059,1.1636,-9.7501,1.8682,7.0784,172.6767,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
17531,-0.1581,0.0840,-0.0421,0.3202,1.1534,-9.7172,1.8689,7.0472,172.7068,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
17647,-0.1731,0.0622,0.0224,0.2729,1.2097,-9.7280,1.8415,7.0511,172.7101,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
17763,-0.1783,0.0549,-0.0290,0.3651,1.0750,-9.7358,1.8708,6.9757,172.7754,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
17879,-0.2026,0.0365,-0.0164,0.3508,1.0840,-9.7477,1.8886,6.9123,172.8320,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
17995,-0.4583,0.2413,0.0986,0.6896,1.8448,-9.5789,2.1039,7.3076,172.3924,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
18111,-0.2904,0.1174,0.0309,0.3448,0.9218,-9.7771,2.0947,7.1147,172.5803,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
18227,-0.0898,0.0455,0.0150,0.3148,1.0667,-9.8447,2.0671,7.0204,172.6786,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
18343,-0.1122,0.0348,0.0173,0.2945,1.2175,-9.7256,2.0325,7.0316,172.6777,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
