timestamp_ms,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,roll,pitch,yaw,adc0,adc1,adc2,adc3,adc4,Label
9759,-0.2346,0.1029,0.0318,0.1544,1.2031,-9.7148,1.7843,6.9919,172.7818,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
9875,-0.2147,0.0562,-0.0070,0.3998,1.1726,-9.7699,1.8387,6.9765,172.7829,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
9991,-0.1992,0.0769,0.0577,0.3370,1.1648,-9.7795,1.8509,6.9576,172.7980,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
10107,-0.2154,0.0322,-0.0031,0.2765,1.2139,-9.7531,1.8270,6.9711,172.7912,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
10223,-0.1782,0.0578,0.0414,0.2496,1.2426,-9.7280,1.7901,7.0017,172.7709,0.0000,0.0000,0.0000,0.0000,0.0000,nothing
10339,-0.1978,0.0907,0.0083,0.5273,1.2708,-9.7675,1.9180,7.0420,172.6989,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
10455,-0.5089,0.1541,-0.0035,0.2861,1.4025,-10.0147,1.8875,7.1371,172.6150,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
10571,-0.2206,0.0339,0.0019,-0.0449,1.0577,-9.6825,1.6747,7.0482,172.7536,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
10687,-0.0637,0.0634,0.0213,0.2741,1.0930,-9.7495,1.6673,6.9830,172.8188,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
10803,-0.1190,0.0509,-0.0365,0.4286,1.2738,-9.7017,1.7510,7.0318,172.7513,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
10919,-0.1783,0.0743,0.0263,0.3059,1.3109,-9.7621,1.7538,7.0931,172.6911,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
11035,-0.2466,0.0553,-0.0466,0.2771,1.2259,-9.7459,1.7401,7.1004,172.6873,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
11151,-0.2293,0.0690,0.0319,0.3352,1.1421,-9.7687,1.7613,7.0568,172.7245,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
11267,-0.2007,0.0604,-0.0309,0.3292,1.1636,-9.7334,1.7774,7.0326,172.7441,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
11383,-0.1872,0.0868,-0.0020,0.2412,1.2217,-9.7424,1.7405,7.0438,172.7422,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
11499,-0.1801,0.0710,-0.0221,0.3508,1.2061,-9.7447,1.7710,7.0446,172.7340,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
11615,-0.1652,0.0578,-0.0091,0.2735,1.1804,-9.7364,1.7537,7.0311,172.7513,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
11731,-0.1696,0.0679,-0.0459,0.4842,1.2031,-9.7537,1.8605,7.0305,172.7251,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
11847,-0.2294,0.0694,-0.0252,0.2382,1.2666,-9.7424,1.8134,7.0679,172.7008,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
11963,-0.2275,0.0832,0.0082,0.2735,1.1965,-9.7609,1.7914,7.0598,172.7143,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
12079,-0.1853,0.0484,0.0605,0.3765,1.2235,-9.7298,1.8320,7.0700,172.6942,0.0000,0.0000,0.0000,0.0000,0.0000,หนึ่ง
12195,-0.2049,0.0560,0.0138,0.2801,1.0487,-9.8076,1.8115,6.9727,172.7935,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
12311,-0.1560,0.0338,-0.0335,0.2622,1.2193,-9.7418,1.7833,6.9886,172.7853,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
12427,-0.1221,0.0913,-0.0202,0.2376,1.2085,-9.7585,1.7434,6.9955,172.7884,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
12543,-0.1310,0.0435,-0.0117,0.3484,1.2109,-9.7328,1.7724,7.0047,172.7723,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
12659,-0.1667,0.0648,0.0920,0.3023,1.2648,-9.7651,1.7710,7.0419,172.7366,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
12775,-0.1951,0.0371,-0.0447,0.3813,1.2211,-9.7507,1.8161,7.0510,172.7165,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
12891,-0.2031,0.0718,0.0589,0.2682,1.2241,-9.7268,1.7913,7.0629,172.7112,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
13007,-0.2191,0.0863,0.0273,0.3370,1.2181,-9.7561,1.8085,7.0679,172.7021,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
13123,-0.2144,0.0840,0.0158,0.2718,1.2013,-9.7232,1.7866,7.0652,172.7102,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
13239,-0.1787,0.0691,0.0053,0.3352,1.2175,-9.7663,1.8030,7.0689,172.7025,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
13355,-0.2225,0.0870,0.0251,0.2747,1.2558,-9.7292,1.7832,7.0971,172.6801,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
13471,-0.1891,0.0727,-0.0323,0.3376,1.2079,-9.7507,1.8016,7.0932,172.6793,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
13587,-0.2023,0.0624,-0.0221,0.3220,1.2199,-9.7424,1.8093,7.0972,172.6735,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
13703,-0.2207,0.0589,0.0349,0.2999,1.1840,-9.7974,1.8024,7.0761,172.6956,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
13819,-0.1700,0.0601,-0.0367,0.3490,1.2013,-9.7615,1.8254,7.0697,172.6961,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
13935,-0.1786,0.0502,0.0119,0.3005,1.2235,-9.7214,1.8185,7.0797,172.6882,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
14051,-0.1905,0.0665,0.0549,0.3472,1.2217,-9.7298,1.8394,7.0869,172.6759,0.0000,0.0000,0.0000,0.0000,0.0000,break_time
